DE_union_geneID	DE_union_transID
ENSG00000148248	ENST00000618229
ENSG00000148296	ENST00000372022
ENSG00000148331	ENST00000277458
ENSG00000148334	ENST00000677691
ENSG00000148335	ENST00000611055
ENSG00000148343	ENST00000358369
ENSG00000148358	ENST00000372406
ENSG00000148498	ENST00000696673
ENSG00000148634	ENST00000395198
ENSG00000148672	ENST00000277865
ENSG00000149091	ENST00000454345
ENSG00000149182	ENST00000426335
ENSG00000149196	ENST00000533986
ENSG00000149231	ENST00000681451
ENSG00000149256	ENST00000278550
ENSG00000149292	ENST00000393020
ENSG00000149311	ENST00000452508
ENSG00000149357	ENST00000538404
ENSG00000149476	ENST00000394900
ENSG00000149532	ENST00000340437
ENSG00000149573	ENST00000278937
ENSG00000149582	ENST00000524725
ENSG00000149591	ENST00000392951
ENSG00000149743	ENST00000394546
ENSG00000149761	ENST00000279206
ENSG00000149929	ENST00000279392
ENSG00000150316	ENST00000279839
ENSG00000150401	ENST00000478244
ENSG00000150456	ENST00000382758
ENSG00000150477	ENST00000591619
ENSG00000150510	ENST00000322475
ENSG00000150556	ENST00000409642
ENSG00000150593	ENST00000393104
ENSG00000150672	ENST00000706233
ENSG00000150768	ENST00000280346
ENSG00000150787	ENST00000280362
ENSG00000150967	ENST00000542678
ENSG00000150991	ENST00000536769
ENSG00000151116	ENST00000396197
ENSG00000151135	ENST00000548125
ENSG00000151150	ENST00000280772
ENSG00000151151	ENST00000373935
ENSG00000151287	ENST00000376019
ENSG00000151304	ENST00000339397
ENSG00000151327	ENST00000280987
ENSG00000151338	ENST00000327441
ENSG00000151348	ENST00000533608
ENSG00000151422	ENST00000281092
ENSG00000151458	ENST00000504087
ENSG00000151461	ENST00000356352
ENSG00000151465	ENST00000281141
ENSG00000151468	ENST00000378839
ENSG00000151552	ENST00000281243
ENSG00000151657	ENST00000379562
ENSG00000151689	ENST00000392329
ENSG00000151694	ENST00000699324
ENSG00000151729	ENST00000281456
ENSG00000151876	ENST00000296812
ENSG00000151893	ENST00000369151
ENSG00000152061	ENST00000681986
ENSG00000152127	ENST00000281923
ENSG00000152128	ENST00000281924
ENSG00000152234	ENST00000398752
ENSG00000152284	ENST00000282111
ENSG00000152382	ENST00000367874
ENSG00000152402	ENST00000526355
ENSG00000152404	ENST00000282251
ENSG00000152422	ENST00000282268
ENSG00000152465	ENST00000378165
ENSG00000152495	ENST00000282356
ENSG00000152518	ENST00000282388
ENSG00000152556	ENST00000340802
ENSG00000152683	ENST00000282587
ENSG00000152684	ENST00000274311
ENSG00000152700	ENST00000402673
ENSG00000152822	ENST00000706836
ENSG00000153037	ENST00000505459
ENSG00000153048	ENST00000396593
ENSG00000153157	ENST00000283141
ENSG00000153162	ENST00000283147
ENSG00000153179	ENST00000542104
ENSG00000153214	ENST00000283206
ENSG00000153339	ENST00000283351
ENSG00000153443	ENST00000590891
ENSG00000153551	ENST00000334983
ENSG00000153989	ENST00000368494
ENSG00000154040	ENST00000399481
ENSG00000154174	ENST00000284320
ENSG00000154240	ENST00000392769
ENSG00000154252	ENST00000192314
ENSG00000154305	ENST00000344922
ENSG00000154328	ENST00000284503
ENSG00000154342	ENST00000284523
ENSG00000154582	ENST00000602840
ENSG00000154710	ENST00000284957
ENSG00000154727	ENST00000400075
ENSG00000154767	ENST00000285021
ENSG00000154803	ENST00000285071
ENSG00000155229	ENST00000355839
ENSG00000155304	ENST00000285667
ENSG00000155367	ENST00000464951
ENSG00000155463	ENST00000612549
ENSG00000155636	ENST00000455903
ENSG00000155749	ENST00000392257
ENSG00000155816	ENST00000319653
ENSG00000155850	ENST00000286298
ENSG00000155980	ENST00000674619
ENSG00000156381	ENST00000286918
ENSG00000156384	ENST00000369729
ENSG00000156471	ENST00000517309
ENSG00000156515	ENST00000643399
ENSG00000156642	ENST00000351217
ENSG00000156831	ENST00000287437
ENSG00000156869	ENST00000646001
ENSG00000156928	ENST00000466681
ENSG00000156931	ENST00000287546
ENSG00000157036	ENST00000287675
ENSG00000157107	ENST00000430046
ENSG00000157181	ENST00000287859
ENSG00000157216	ENST00000610401
ENSG00000157240	ENST00000287934
ENSG00000157349	ENST00000288071
ENSG00000157426	ENST00000205214
ENSG00000157450	ENST00000348370
ENSG00000157593	ENST00000619636
ENSG00000157833	ENST00000407684
ENSG00000157870	ENST00000444521
ENSG00000157911	ENST00000288774
ENSG00000157933	ENST00000378536
ENSG00000157978	ENST00000374338
ENSG00000158019	ENST00000344773
ENSG00000158042	ENST00000288937
ENSG00000158169	ENST00000289081
ENSG00000158290	ENST00000680673
ENSG00000158301	ENST00000543253
ENSG00000158417	ENST00000289371
ENSG00000158480	ENST00000422556
ENSG00000158623	ENST00000425248
ENSG00000158636	ENST00000695367
ENSG00000158717	ENST00000541206
ENSG00000158773	ENST00000368021
ENSG00000158813	ENST00000374553
ENSG00000158864	ENST00000679176
ENSG00000159176	ENST00000367306
ENSG00000159199	ENST00000393366
ENSG00000159210	ENST00000502492
ENSG00000159251	ENST00000290378
ENSG00000159263	ENST00000290399
ENSG00000159314	ENST00000685559
ENSG00000159388	ENST00000290551
ENSG00000159399	ENST00000290573
ENSG00000159692	ENST00000510568
ENSG00000159713	ENST00000564104
ENSG00000159921	ENST00000642385
ENSG00000160050	ENST00000421922
ENSG00000160051	ENST00000537469
ENSG00000160055	ENST00000373593
ENSG00000160062	ENST00000373510
ENSG00000160087	ENST00000347370
ENSG00000160113	ENST00000291442
ENSG00000160193	ENST00000398208
ENSG00000160199	ENST00000291547
ENSG00000160200	ENST00000352178
ENSG00000160226	ENST00000339818
ENSG00000160233	ENST00000291592
ENSG00000160284	ENST00000291672
ENSG00000160294	ENST00000291688
ENSG00000160310	ENST00000397637
ENSG00000160325	ENST00000540581
ENSG00000160345	ENST00000371789
ENSG00000160439	ENST00000396247
ENSG00000160446	ENST00000372667
ENSG00000160570	ENST00000596251
ENSG00000160606	ENST00000292090
ENSG00000160678	ENST00000368698
ENSG00000160695	ENST00000614944
ENSG00000160714	ENST00000292211
ENSG00000160753	ENST00000696599
ENSG00000160767	ENST00000361361
ENSG00000160799	ENST00000425441
ENSG00000160959	ENST00000292524
ENSG00000160972	ENST00000435887
ENSG00000160991	ENST00000356387
ENSG00000160999	ENST00000444095
ENSG00000161011	ENST00000389805
ENSG00000161013	ENST00000337755
ENSG00000161179	ENST00000292778
ENSG00000161204	ENST00000292808
ENSG00000161533	ENST00000293217
ENSG00000161618	ENST00000293350
ENSG00000161671	ENST00000334976
ENSG00000161800	ENST00000427314
ENSG00000161920	ENST00000293777
ENSG00000161992	ENST00000409413
ENSG00000162076	ENST00000396958
ENSG00000162105	ENST00000601538
ENSG00000162148	ENST00000338608
ENSG00000162298	ENST00000526060
ENSG00000162302	ENST00000334205
ENSG00000162341	ENST00000294309
ENSG00000162367	ENST00000294339
ENSG00000162402	ENST00000294383
ENSG00000162409	ENST00000371244
ENSG00000162430	ENST00000361547
ENSG00000162434	ENST00000672434
ENSG00000162441	ENST00000377223
ENSG00000162458	ENST00000375771
ENSG00000162522	ENST00000401073
ENSG00000162585	ENST00000420515
ENSG00000162600	ENST00000421528
ENSG00000162636	ENST00000370035
ENSG00000162687	ENST00000294725
ENSG00000162695	ENST00000357650
ENSG00000162736	ENST00000294785
ENSG00000162783	ENST00000367577
ENSG00000162817	ENST00000294889
ENSG00000162819	ENST00000340934
ENSG00000162869	ENST00000294952
ENSG00000162878	ENST00000294964
ENSG00000162889	ENST00000367103
ENSG00000162994	ENST00000401408
ENSG00000163017	ENST00000409624
ENSG00000163029	ENST00000448223
ENSG00000163040	ENST00000295171
ENSG00000163083	ENST00000295228
ENSG00000163110	ENST00000615540
ENSG00000163132	ENST00000382723
ENSG00000163214	ENST00000457308
ENSG00000163312	ENST00000295488
ENSG00000163322	ENST00000321945
ENSG00000163348	ENST00000368457
ENSG00000163466	ENST00000295685
ENSG00000163485	ENST00000367236
ENSG00000163558	ENST00000295797
ENSG00000163605	ENST00000356692
ENSG00000163625	ENST00000295888
ENSG00000163629	ENST00000436978
ENSG00000163686	ENST00000295962
ENSG00000163788	ENST00000296088
ENSG00000163848	ENST00000360647
ENSG00000163877	ENST00000296215
ENSG00000163909	ENST00000372852
ENSG00000163913	ENST00000690862
ENSG00000163930	ENST00000460680
ENSG00000163931	ENST00000462138
ENSG00000163956	ENST00000650182
ENSG00000163960	ENST00000296328
ENSG00000164022	ENST00000671960
ENSG00000164031	ENST00000442697
ENSG00000164040	ENST00000520121
ENSG00000164062	ENST00000296456
ENSG00000164066	ENST00000335251
ENSG00000164074	ENST00000645843
ENSG00000164077	ENST00000642691
ENSG00000164081	ENST00000415259
ENSG00000164105	ENST00000296504
ENSG00000164114	ENST00000311277
ENSG00000164144	ENST00000353617
ENSG00000164163	ENST00000296577
ENSG00000164180	ENST00000296595
ENSG00000164181	ENST00000505959
ENSG00000164182	ENST00000677932
ENSG00000164187	ENST00000296603
ENSG00000164219	ENST00000419445
ENSG00000164221	ENST00000379611
ENSG00000164244	ENST00000442138
ENSG00000164256	ENST00000296682
ENSG00000164291	ENST00000380009
ENSG00000164305	ENST00000700100
ENSG00000164329	ENST00000453514
ENSG00000164332	ENST00000296786
ENSG00000164347	ENST00000509430
ENSG00000164542	ENST00000440378
ENSG00000164548	ENST00000392502
ENSG00000164574	ENST00000297107
ENSG00000164587	ENST00000401695
ENSG00000164597	ENST00000393603
ENSG00000164631	ENST00000405858
ENSG00000164638	ENST00000396872
ENSG00000164654	ENST00000340080
ENSG00000164659	ENST00000450689
ENSG00000164749	ENST00000396423
ENSG00000164754	ENST00000687358
ENSG00000164841	ENST00000297459
ENSG00000164897	ENST00000392818
ENSG00000164898	ENST00000297534
ENSG00000164900	ENST00000297537
ENSG00000164904	ENST00000409134
ENSG00000164961	ENST00000318410
ENSG00000164967	ENST00000297613
ENSG00000164985	ENST00000380738
ENSG00000165006	ENST00000297661
ENSG00000165046	ENST00000379957
ENSG00000165119	ENST00000376281
ENSG00000165138	ENST00000353234
ENSG00000165233	ENST00000375464
ENSG00000165259	ENST00000373177
ENSG00000165264	ENST00000379847
ENSG00000165282	ENST00000700254
ENSG00000165322	ENST00000396144
ENSG00000165389	ENST00000298130
ENSG00000165410	ENST00000298159
ENSG00000165424	ENST00000372336
ENSG00000165449	ENST00000395348
ENSG00000165487	ENST00000382374
ENSG00000165506	ENST00000298292
ENSG00000165525	ENST00000298310
ENSG00000165526	ENST00000298317
ENSG00000165533	ENST00000622513
ENSG00000165572	ENST00000379485
ENSG00000165591	ENST00000374900
ENSG00000165633	ENST00000332853
ENSG00000165644	ENST00000372538
ENSG00000165689	ENST00000357365
ENSG00000165695	ENST00000298545
ENSG00000165714	ENST00000314565
ENSG00000165775	ENST00000369498
ENSG00000165806	ENST00000345633
ENSG00000165810	ENST00000327705
ENSG00000165819	ENST00000298717
ENSG00000165898	ENST00000556816
ENSG00000165912	ENST00000539589
ENSG00000165916	ENST00000619920
ENSG00000165934	ENST00000298875
ENSG00000165983	ENST00000378000
ENSG00000165996	ENST00000361271
ENSG00000166037	ENST00000325542
ENSG00000166068	ENST00000299084
ENSG00000166153	ENST00000550587
ENSG00000166167	ENST00000393441
ENSG00000166228	ENST00000299299
ENSG00000166233	ENST00000379887
ENSG00000166260	ENST00000299335
ENSG00000166263	ENST00000376352
ENSG00000166321	ENST00000544879
ENSG00000166337	ENST00000299424
ENSG00000166402	ENST00000299506
ENSG00000166477	ENST00000299601
ENSG00000166479	ENST00000299608
ENSG00000166483	ENST00000450114
ENSG00000166529	ENST00000292450
ENSG00000166532	ENST00000357529
ENSG00000166557	ENST00000424155
ENSG00000166573	ENST00000299727
ENSG00000166575	ENST00000305494
ENSG00000166595	ENST00000567511
ENSG00000166598	ENST00000550595
ENSG00000166685	ENST00000438720
ENSG00000166747	ENST00000299980
ENSG00000166794	ENST00000681397
ENSG00000166796	ENST00000541669
ENSG00000166822	ENST00000561878
ENSG00000166823	ENST00000300057
ENSG00000166848	ENST00000300086
ENSG00000166902	ENST00000300151
ENSG00000166949	ENST00000327367
ENSG00000167004	ENST00000300289
ENSG00000167074	ENST00000406644
ENSG00000167081	ENST00000373487
ENSG00000167107	ENST00000427954
ENSG00000167110	ENST00000611957
ENSG00000167114	ENST00000300456
ENSG00000167131	ENST00000417826
ENSG00000167136	ENST00000372642
ENSG00000167193	ENST00000300574
ENSG00000167257	ENST00000300650
ENSG00000167264	ENST00000565263
ENSG00000167280	ENST00000579016
ENSG00000167311	ENST00000359918
ENSG00000167380	ENST00000588883
ENSG00000167460	ENST00000646974
ENSG00000167470	ENST00000682408
ENSG00000167491	ENST00000404158
ENSG00000167515	ENST00000565504
ENSG00000167536	ENST00000394901
ENSG00000167565	ENST00000392028
ENSG00000167614	ENST00000301194
ENSG00000167632	ENST00000648948
ENSG00000167641	ENST00000591585
ENSG00000167645	ENST00000339413
ENSG00000167685	ENST00000337080
ENSG00000167693	ENST00000336868
ENSG00000167699	ENST00000301328
ENSG00000167700	ENST00000301327
ENSG00000167797	ENST00000301488
ENSG00000167862	ENST00000301585
ENSG00000167881	ENST00000307877
ENSG00000167972	ENST00000301732
ENSG00000168040	ENST00000301838
ENSG00000168061	ENST00000398846
ENSG00000168101	ENST00000405142
ENSG00000168116	ENST00000545356
ENSG00000168148	ENST00000366696
ENSG00000168159	ENST00000305943
ENSG00000168172	ENST00000307602
ENSG00000168216	ENST00000649934
ENSG00000168259	ENST00000590774
ENSG00000168286	ENST00000303596
ENSG00000168300	ENST00000360540
ENSG00000168301	ENST00000355076
ENSG00000168303	ENST00000306984
ENSG00000168397	ENST00000405546
ENSG00000168434	ENST00000307149
ENSG00000168438	ENST00000368932
ENSG00000168502	ENST00000695636
ENSG00000168538	ENST00000334690
ENSG00000168569	ENST00000307366
ENSG00000168575	ENST00000520262
ENSG00000168610	ENST00000678906
ENSG00000168646	ENST00000307078
ENSG00000168701	ENST00000563953
ENSG00000168710	ENST00000393614
ENSG00000168781	ENST00000420765
ENSG00000168806	ENST00000305641
ENSG00000168884	ENST00000510267
ENSG00000168887	ENST00000306336
ENSG00000168890	ENST00000409668
ENSG00000168894	ENST00000441634
ENSG00000168904	ENST00000301981
ENSG00000168913	ENST00000399775
ENSG00000168917	ENST00000446465
ENSG00000168958	ENST00000353339
ENSG00000169019	ENST00000381571
ENSG00000169021	ENST00000304863
ENSG00000169035	ENST00000595820
ENSG00000169067	ENST00000423391
ENSG00000169105	ENST00000306243
ENSG00000169122	ENST00000361488
ENSG00000169139	ENST00000523111
ENSG00000169169	ENST00000392518
ENSG00000169231	ENST00000541576
ENSG00000169251	ENST00000460469
ENSG00000169299	ENST00000381967
ENSG00000169567	ENST00000506908
ENSG00000169592	ENST00000304516
ENSG00000169607	ENST00000302450
ENSG00000169641	ENST00000302291
ENSG00000169692	ENST00000371696
ENSG00000169738	ENST00000306869
ENSG00000169750	ENST00000306897
ENSG00000169758	ENST00000388942
ENSG00000169884	ENST00000301061
ENSG00000169894	ENST00000379458
ENSG00000169895	ENST00000380155
ENSG00000169919	ENST00000304895
ENSG00000169946	ENST00000407775
ENSG00000169992	ENST00000302926
ENSG00000170043	ENST00000303731
ENSG00000170145	ENST00000304987
ENSG00000170242	ENST00000527733
ENSG00000170248	ENST00000457054
ENSG00000170266	ENST00000307363
ENSG00000170270	ENST00000306954
ENSG00000170291	ENST00000356683
ENSG00000170325	ENST00000358825
ENSG00000170348	ENST00000303575
ENSG00000170370	ENST00000442245
ENSG00000170396	ENST00000302277
ENSG00000170425	ENST00000304222
ENSG00000170439	ENST00000394252
ENSG00000170469	ENST00000302091
ENSG00000170473	ENST00000408946
ENSG00000170525	ENST00000360521
ENSG00000170542	ENST00000380698
ENSG00000170571	ENST00000303221
ENSG00000170604	ENST00000302165
ENSG00000170619	ENST00000450361
ENSG00000170638	ENST00000303434
ENSG00000170759	ENST00000302418
ENSG00000170836	ENST00000305921
ENSG00000170855	ENST00000546954
ENSG00000170892	ENST00000665674
ENSG00000170906	ENST00000485876
ENSG00000171100	ENST00000689314
ENSG00000171103	ENST00000306108
ENSG00000171126	ENST00000306078
ENSG00000171241	ENST00000303383
ENSG00000171298	ENST00000302262
ENSG00000171302	ENST00000302345
ENSG00000171357	ENST00000371980
ENSG00000171425	ENST00000587252
ENSG00000171443	ENST00000591046
ENSG00000171448	ENST00000373656
ENSG00000171462	ENST00000357338
ENSG00000171503	ENST00000684627
ENSG00000171566	ENST00000499023
ENSG00000171603	ENST00000377298
ENSG00000171617	ENST00000651128
ENSG00000171621	ENST00000328089
ENSG00000171681	ENST00000261168
ENSG00000171695	ENST00000308906
ENSG00000171714	ENST00000684663
ENSG00000171824	ENST00000376936
ENSG00000171862	ENST00000693560
ENSG00000172031	ENST00000370383
ENSG00000172057	ENST00000394169
ENSG00000172269	ENST00000409993
ENSG00000172301	ENST00000378634
ENSG00000172315	ENST00000372114
ENSG00000172331	ENST00000393132
ENSG00000172340	ENST00000307227
ENSG00000172354	ENST00000303210
ENSG00000172456	ENST00000371218
ENSG00000172586	ENST00000372837
ENSG00000172590	ENST00000355151
ENSG00000172667	ENST00000311417
ENSG00000172728	ENST00000327671
ENSG00000172757	ENST00000525451
ENSG00000172785	ENST00000377447
ENSG00000172789	ENST00000312492
ENSG00000172828	ENST00000303334
ENSG00000172840	ENST00000311765
ENSG00000172869	ENST00000539542
ENSG00000172922	ENST00000308418
ENSG00000172939	ENST00000311806
ENSG00000172954	ENST00000309052
ENSG00000172977	ENST00000377046
ENSG00000173083	ENST00000405413
ENSG00000173113	ENST00000544844
ENSG00000173137	ENST00000308860
ENSG00000173141	ENST00000309594
ENSG00000173153	ENST00000406310
ENSG00000173171	ENST00000368376
ENSG00000173327	ENST00000309100
ENSG00000173349	ENST00000310981
ENSG00000173404	ENST00000310227
ENSG00000173465	ENST00000533115
ENSG00000173486	ENST00000535135
ENSG00000173542	ENST00000309395
ENSG00000173545	ENST00000308683
ENSG00000173581	ENST00000586790
ENSG00000173653	ENST00000309657
ENSG00000173674	ENST00000379607
ENSG00000173692	ENST00000677230
ENSG00000173705	ENST00000309558
ENSG00000173825	ENST00000309880
ENSG00000173915	ENST00000369825
ENSG00000173926	ENST00000308660
ENSG00000173928	ENST00000312423
ENSG00000173950	ENST00000310380
ENSG00000174013	ENST00000311630
ENSG00000174080	ENST00000679347
ENSG00000174109	ENST00000442039
ENSG00000174132	ENST00000312637
ENSG00000174165	ENST00000310442
ENSG00000174238	ENST00000313486
ENSG00000174307	ENST00000367311
ENSG00000174405	ENST00000692222
ENSG00000174437	ENST00000539276
ENSG00000174469	ENST00000361727
ENSG00000174485	ENST00000443035
ENSG00000174498	ENST00000327987
ENSG00000174516	ENST00000349459
ENSG00000174547	ENST00000310999
ENSG00000174652	ENST00000651268
ENSG00000174695	ENST00000502346
ENSG00000174720	ENST00000694898
ENSG00000174744	ENST00000359957
ENSG00000174749	ENST00000309733
ENSG00000174780	ENST00000642900
ENSG00000174799	ENST00000257287
ENSG00000174840	ENST00000311180
ENSG00000174903	ENST00000311481
ENSG00000174917	ENST00000590389
ENSG00000174953	ENST00000496811
ENSG00000174989	ENST00000652555
ENSG00000174996	ENST00000394065
ENSG00000175048	ENST00000359775
ENSG00000175166	ENST00000310118
ENSG00000175198	ENST00000376285
ENSG00000175274	ENST00000533940
ENSG00000175324	ENST00000520755
ENSG00000175352	ENST00000696747
ENSG00000175414	ENST00000310389
ENSG00000175416	ENST00000310418
ENSG00000175575	ENST00000310571
ENSG00000175591	ENST00000393597
ENSG00000175595	ENST00000682617
ENSG00000175606	ENST00000312184
ENSG00000175727	ENST00000319080
ENSG00000175756	ENST00000338370
ENSG00000175785	ENST00000393140
ENSG00000175874	ENST00000324768
ENSG00000176022	ENST00000379198
ENSG00000176125	ENST00000672365
ENSG00000176142	ENST00000319172
ENSG00000176170	ENST00000545180
ENSG00000176340	ENST00000314133
ENSG00000176387	ENST00000326152
ENSG00000176396	ENST00000390658
ENSG00000176422	ENST00000338146
ENSG00000176428	ENST00000324941
ENSG00000176542	ENST00000316407
ENSG00000176619	ENST00000325327
ENSG00000176658	ENST00000318217
ENSG00000176909	ENST00000318083
ENSG00000176946	ENST00000407315
ENSG00000176986	ENST00000339365
ENSG00000177000	ENST00000376592
ENSG00000177054	ENST00000446113
ENSG00000177058	ENST00000515629
ENSG00000177098	ENST00000324727
ENSG00000177105	ENST00000351018
ENSG00000177119	ENST00000320560
ENSG00000177283	ENST00000374694
ENSG00000177302	ENST00000321105
ENSG00000177508	ENST00000329734
ENSG00000177570	ENST00000409003
ENSG00000177628	ENST00000327247
ENSG00000177646	ENST00000679715
ENSG00000177685	ENST00000525077
ENSG00000177731	ENST00000327031
ENSG00000177732	ENST00000342665
ENSG00000177830	ENST00000449825
ENSG00000177868	ENST00000372521
ENSG00000178057	ENST00000326925
ENSG00000178084	ENST00000318351
ENSG00000178184	ENST00000353265
ENSG00000178188	ENST00000337120
ENSG00000178307	ENST00000317635
ENSG00000178343	ENST00000319234
ENSG00000178425	ENST00000319550
ENSG00000178449	ENST00000317943
ENSG00000178605	ENST00000326153
ENSG00000178694	ENST00000314622
ENSG00000178719	ENST00000313269
ENSG00000178821	ENST00000378602
ENSG00000178913	ENST00000313368
ENSG00000178927	ENST00000585115
ENSG00000178966	ENST00000325875
ENSG00000178971	ENST00000651323
ENSG00000179010	ENST00000320912
ENSG00000179091	ENST00000318911
ENSG00000179111	ENST00000541682
ENSG00000179115	ENST00000588025
ENSG00000179134	ENST00000610417
ENSG00000179271	ENST00000316939
ENSG00000179387	ENST00000323570
ENSG00000179431	ENST00000317811
ENSG00000179526	ENST00000398712
ENSG00000179604	ENST00000335793
ENSG00000179673	ENST00000322329
ENSG00000179750	ENST00000402182
ENSG00000179833	ENST00000313349
ENSG00000179855	ENST00000644452
ENSG00000179886	ENST00000504548
ENSG00000179922	ENST00000325351
ENSG00000179943	ENST00000590714
ENSG00000179965	ENST00000566625
ENSG00000179981	ENST00000580243
ENSG00000180104	ENST00000512944
ENSG00000180228	ENST00000325748
ENSG00000180346	ENST00000603357
ENSG00000180423	ENST00000326737
ENSG00000180425	ENST00000623205
ENSG00000180592	ENST00000449193
ENSG00000180616	ENST00000357585
ENSG00000180773	ENST00000326402
ENSG00000180815	ENST00000338883
ENSG00000180818	ENST00000303460
ENSG00000180879	ENST00000320857
ENSG00000180891	ENST00000577830
ENSG00000180917	ENST00000434935
ENSG00000180938	ENST00000319286
ENSG00000180992	ENST00000372014
ENSG00000181027	ENST00000318584
ENSG00000181029	ENST00000596148
ENSG00000181045	ENST00000361193
ENSG00000181192	ENST00000263035
ENSG00000181274	ENST00000371019
ENSG00000181284	ENST00000323206
ENSG00000181396	ENST00000313056
ENSG00000181408	ENST00000313135
ENSG00000181444	ENST00000302017
ENSG00000181588	ENST00000402693
ENSG00000181649	ENST00000314222
ENSG00000181690	ENST00000316981
ENSG00000181751	ENST00000319933
ENSG00000181754	ENST00000369864
ENSG00000181789	ENST00000314797
ENSG00000181817	ENST00000315732
ENSG00000181826	ENST00000454158
ENSG00000181915	ENST00000373783
ENSG00000181924	ENST00000541455
ENSG00000181991	ENST00000325844
ENSG00000182004	ENST00000414487
ENSG00000182040	ENST00000614341
ENSG00000182087	ENST00000356663
ENSG00000182117	ENST00000699926
ENSG00000182149	ENST00000378799
ENSG00000182154	ENST00000371443
ENSG00000182158	ENST00000330387
ENSG00000182175	ENST00000329082
ENSG00000182185	ENST00000487270
ENSG00000182199	ENST00000328923
ENSG00000182220	ENST00000636580
ENSG00000182240	ENST00000347667
ENSG00000182307	ENST00000331434
ENSG00000182318	ENST00000329665
ENSG00000182379	ENST00000349394
ENSG00000182512	ENST00000557731
ENSG00000182551	ENST00000382093
ENSG00000182606	ENST00000487159
ENSG00000182749	ENST00000374296
ENSG00000182759	ENST00000333480
ENSG00000182827	ENST00000366812
ENSG00000183020	ENST00000332231
ENSG00000183044	ENST00000396600
ENSG00000183077	ENST00000327898
ENSG00000183207	ENST00000601968
ENSG00000183255	ENST00000330938
ENSG00000183579	ENST00000544604
ENSG00000183691	ENST00000332822
ENSG00000183726	ENST00000374358
ENSG00000183751	ENST00000568546
ENSG00000183826	ENST00000481247
ENSG00000183828	ENST00000392568
ENSG00000183853	ENST00000368173
ENSG00000183943	ENST00000262848
ENSG00000184058	ENST00000332710
ENSG00000184160	ENST00000330055
ENSG00000184164	ENST00000404488
ENSG00000184182	ENST00000272930
ENSG00000184232	ENST00000328965
ENSG00000184277	ENST00000561373
ENSG00000184281	ENST00000380996
ENSG00000184304	ENST00000331968
ENSG00000184432	ENST00000503326
ENSG00000184436	ENST00000215742
ENSG00000184465	ENST00000448612
ENSG00000184470	ENST00000400519
ENSG00000184575	ENST00000332707
ENSG00000184677	ENST00000404138
ENSG00000184752	ENST00000684171
ENSG00000184785	ENST00000330288
ENSG00000184787	ENST00000345496
ENSG00000184840	ENST00000332598
ENSG00000184857	ENST00000333050
ENSG00000184924	ENST00000328379
ENSG00000184937	ENST00000452863
ENSG00000184983	ENST00000617763
ENSG00000184986	ENST00000392519
ENSG00000185009	ENST00000355264
ENSG00000185088	ENST00000330964
ENSG00000185187	ENST00000431843
ENSG00000185236	ENST00000328024
ENSG00000185262	ENST00000327490
ENSG00000185298	ENST00000329214
ENSG00000185340	ENST00000618518
ENSG00000185345	ENST00000366898
ENSG00000185359	ENST00000676729
ENSG00000185420	ENST00000490107
ENSG00000185591	ENST00000327443
ENSG00000185619	ENST00000362003
ENSG00000185630	ENST00000420696
ENSG00000185716	ENST00000542527
ENSG00000185728	ENST00000623280
ENSG00000185803	ENST00000533662
ENSG00000185920	ENST00000331920
ENSG00000185946	ENST00000533099
ENSG00000186111	ENST00000679885
ENSG00000186141	ENST00000698751
ENSG00000186193	ENST00000409687
ENSG00000186197	ENST00000359362
ENSG00000186222	ENST00000320776
ENSG00000186230	ENST00000334181
ENSG00000186280	ENST00000335080
ENSG00000186283	ENST00000367627
ENSG00000186310	ENST00000373079
ENSG00000186350	ENST00000481739
ENSG00000186376	ENST00000370766
ENSG00000186432	ENST00000334256
ENSG00000186501	ENST00000611517
ENSG00000186522	ENST00000356688
ENSG00000186575	ENST00000672896
ENSG00000186660	ENST00000316059
ENSG00000186716	ENST00000305877
ENSG00000186907	ENST00000335099
ENSG00000186908	ENST00000426126
ENSG00000187024	ENST00000419060
ENSG00000187189	ENST00000420283
ENSG00000187193	ENST00000562939
ENSG00000187257	ENST00000334955
ENSG00000187266	ENST00000222139
ENSG00000187446	ENST00000334660
ENSG00000187535	ENST00000426508
ENSG00000187650	ENST00000339485
ENSG00000187676	ENST00000343307
ENSG00000187688	ENST00000338560
ENSG00000187815	ENST00000372706
ENSG00000187867	ENST00000669674
ENSG00000188021	ENST00000338222
ENSG00000188070	ENST00000433688
ENSG00000188162	ENST00000399391
ENSG00000188227	ENST00000627814
ENSG00000188295	ENST00000343381
ENSG00000188338	ENST00000614032
ENSG00000188352	ENST00000380249
ENSG00000188368	ENST00000499536
ENSG00000188517	ENST00000642955
ENSG00000188559	ENST00000202677
ENSG00000188566	ENST00000684003
ENSG00000188596	ENST00000524981
ENSG00000188613	ENST00000425699
ENSG00000188636	ENST00000341255
ENSG00000188729	ENST00000682035
ENSG00000188779	ENST00000380035
ENSG00000188786	ENST00000373036
ENSG00000188895	ENST00000398532
ENSG00000188986	ENST00000343053
ENSG00000188997	ENST00000340067
ENSG00000189042	ENST00000585696
ENSG00000189046	ENST00000429722
ENSG00000189067	ENST00000571688
ENSG00000189077	ENST00000417509
ENSG00000189114	ENST00000433642
ENSG00000189337	ENST00000636203
ENSG00000189362	ENST00000409150
ENSG00000196104	ENST00000421836
ENSG00000196116	ENST00000355295
ENSG00000196150	ENST00000292579
ENSG00000196155	ENST00000360461
