geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
CXCL8	1.71124781524434	0.0213127908648632	2.05552	7.89153	-0.384917	0.632707	-2.54453	-1.10081
VSTM2A	NA	NA	2.41593	4.94457	-0.384917	0.632707	-0.625149	0.484152
RPL38	-0.393959192474855	0.000238334465230534	-0.071767	-1.82497	0.812975	0.11932	0.81423	0.316934
MUC13	-1.22538768070476	0.866052472659744	-0.310541	-1.60671	-0.384917	0.632707	-0.455224	0.484152
SLC6A19	NA	NA	2.44473	5.00174	-1.38492	0.632707	-0.625149	0.484152
RPL15	-0.33418736237694	0.319379308096778	-0.94747	-1.56629	0.311248	0.272117	0.530915	0.332149
B3GNT8	NA	NA	2.90445	4.5348	0.615083	-0.589686	-0.625149	-0.515848
ADGRD2	NA	NA	2.27813	4.9979	-0.384917	0.632707	0.959813	1.48415
SCRIB	-0.310546197606888	0.189925065526861	-3.20337	-1.86655	0.00253505	-0.182916	-0.375406	-0.479506
HHIPL1	2.10605410593333	0.526032830537393	2.40281	4.9809	-0.384917	0.632707	-1.17264	-0.515848
UQCR10	-0.0906214986887627	0.220541296986399	0.530494	-1.73392	-0.508905	-0.435773	1.62372	0.484152
CCDC73	NA	NA	2.27869	5.25733	-1.38492	0.632707	-0.625149	0.484152
RPS29	-0.837975723586565	0.00379437806548316	-0.820162	-2.10906	NA	0.511008	1.11561	0.798738
TAFA5	NA	NA	2.5981	4.64273	NA	0.632707	-1.62515	0.484152
CROCC2	NA	NA	3.17984	4.60368	NA	0.632707	-0.625149	0.484152
LTB	-1.59801583864107	NA	2.89995	4.82708	NA	0.632707	-0.625149	-1.10081
TNF	NA	NA	2.95781	5.79906	NA	0.632707	-0.625149	0.484152
FMN1	1.13656841227062	0.956431246005822	2.62125	4.72511	NA	-0.44826	0.465049	-0.454447
MYO15B	NA	NA	-0.252753	4.52447	NA	-1.36729	-0.625149	-1.94881
ENSG00000268655	NA	NA	2.87945	4.81629	NA	-0.367293	0.374851	0.484152
ZNF263	-0.257408591792463	0.431432301522538	1.17971	1.2084	-1.06674	0.275155	1.53239	0.924725
NLRP2	NA	NA	3.12624	3.32524	3.31552	0.219982	-2.8346	0.747187
DEF6	-0.401391804820341	0.485436206112152	0.828316	1.4872	-1.08006	-1.02722	0.696779	-0.667851
FAS	0.393230306659024	0.00874861018726688	0.127748	2.58922	-1.03914	-0.390698	-1.56626	-1.03941
HOXC8	-0.241478042693986	0.488687503762476	2.08222	3.32454	1.93701	-0.0453652	2.89841	1.06911
NTN1	-0.296510702404356	NA	-0.137135	0.58134	-1.01085	-1.15526	-0.817794	1.87647
REEP1	-1.13652123271603	0.606021825561112	0.395681	0.858283	2.07451	-2.61522	-1.62515	-2.21629
NDE1	0.00411963780194873	0.0630244795627898	1.51875	0.644245	-1.06844	-1.16129	-0.368809	-0.19392
ALPK1	0.0991889474790351	0.411202025477856	2.50048	2.75427	-1.07679	-0.272434	-0.973073	-0.0304209
CHRD	NA	NA	1.98795	2.76816	4.20005	-1.80025	0.374851	-0.515848
POLRMT	-0.281233145278059	0.00725434116951652	-1.24874	-0.519454	-1.00835	0.300998	0.68835	0.169279
GADD45B	0.637169423824966	0.0124588095092834	2.54947	3.02387	-1.06546	-0.741689	3.05442	0.967094
ANKRD54	0.345032129759328	0.793244436175668	1.38332	1.12051	-1.01295	0.0188894	1.74653	0.0691148
DHRS2	NA	NA	1.13912	1.25587	-1.04096	0.270137	-1.00366	-0.323203
SGCG	NA	NA	2.68148	3.24789	-1.04973	0.632707	0.374851	0.484152
YJU2B	0.507949812879344	0.983589640108505	1.47574	1.58734	-1.05629	-0.0777867	2.03782	0.109113
BBC3	2.09085018873447	0.00224692951492448	1.53016	1.79049	-1.0465	0.423253	1.31345	-0.216287
DBP	NA	NA	0.283339	2.57977	-1.03699	-0.494405	0.559275	0.105641
ATP6V0A4	-0.540742492165576	0.0551874031105856	2.0758	2.56444	-1.02877	-0.782331	-2.39774	0.664725
SERPINE1	0.132570141131928	0.0237231989851322	0.183762	0.691221	2.04804	0.217669	-0.348567	-0.913358
CREB3	0.11983427446659	0.226119164023	0.616273	1.59251	-1.01052	-0.167524	-0.251932	-0.336027
FBXL15	-0.906976644081875	0.191525948996889	1.22947	0.938345	-1.05915	0.0422272	0.770779	-0.130558
CHKA	0.800575144405246	0.639460711982727	-0.242125	-0.285711	1.66857	0.686574	1.48338	1.30987
OAS2	NA	0.964958037004209	2.15062	2.92038	1.74753	0.547818	-1.04019	-1.05837
SAYSD1	0.139897696912561	0.269766192245946	1.65356	1.83318	1.71745	0.873715	0.992603	0.247113
CYB561D2	-0.304595478462995	0.923702151840746	0.858047	0.245427	-1.06299	-0.0700923	0.409898	-1.3232
C2orf42	0.12786693604697	0.0215577567358402	1.54922	1.80364	-1.03699	0.0312561	0.322383	0.484152
NCF2	1.0601665645855	NA	1.31187	2.37987	2.52197	0.562317	1.37485	0.34329
SGK1	-0.649107544258642	0.62617684938876	-0.190364	-0.131502	1.78501	0.995277	0.93673	1.19875
CNTRL	0.913811498762069	0.0958151427791468	1.06694	2.0096	-1.03063	-1.44437	-0.216684	-0.773006
BBOF1	0.404166121117872	NA	1.82963	3.06589	2.35205	1.13021	1.37485	2.48415
FAM210B	-0.224602407726891	0.0452566566559416	1.69006	1.56481	1.77802	0.538491	0.744085	1.43835
SPDEF	NA	NA	2.30017	3.02991	-1.07444	-0.110277	-2.62515	-1.02866
MT2A	0.138971744183739	0.0169998460082364	1.43796	1.73443	-1.03699	-0.565233	1.39115	0.865528
ZNF133	0.297260394696008	0.799869125847775	1.12156	1.49941	-1.01568	0.157369	0.0752905	-0.0633355
DLGAP5	-0.663062176300766	0.209451349093499	-0.0473618	0.243636	-1.01238	-2.92356	-1.48211	-0.694185
NES	NA	NA	0.287954	0.0373186	1.91276	-1.17465	-3.8346	-1.90817
CSNK1G2	-0.585204394300346	0.0117673443869713	-1.53073	-0.777414	-1.01295	-0.495049	-0.588623	-1.00127
GSTM3	NA	NA	0.928344	-0.482695	1.65513	-0.373989	-0.943511	0.511897
CCNJL	-0.131448080649977	0.168605074271678	0.119707	0.190324	2.20005	0.284783	-1.62515	-0.0814449
NT5E	0.0718212732899703	0.152542666508338	1.63206	1.65583	1.98432	-0.367293	-0.832901	-0.926614
CYP1A1	1.21438192060087	NA	2.24331	2.56303	2.81672	3.63271	-0.402757	-0.622763
SAT2	-0.379375604074017	0.830267478420821	1.44967	0.147985	-1.02235	0.144606	2.2724	0.169279
MVB12A	0.336524092211724	0.59043043865152	1.04829	0.655131	-1.0064	-0.228879	0.937093	-0.233705
PEX14	0.0680011907155615	0.0705833008652734	0.76554	0.871083	-1.02403	0.0941142	0.289962	-0.499728
RPS27A	-0.346010697343398	0.458421211694926	-0.413549	-0.593602	1.90787	0.126521	0.474386	1.00262
TCTA	0.779559947945291	0.575599793249231	1.78394	2.13029	-1.02235	1.34124	0.959813	1.10082
LCN2	-4.23673536012983	0.0738232524282536	2.36099	3.19116	2.11758	6.32619	-3.67578	1.96958
MZT2B	-0.0842082206463551	0.00576828352825931	1.20611	0.55109	-1.02595	-0.821999	0.164172	-0.80306
SEMA3D	NA	NA	1.68227	0.644236	-1.00025	-0.367293	0.347884	-0.653351
DUSP2	1.70807264301509	0.316293477889502	0.131212	0.20952	1.66571	0.507176	2.11182	-0.515848
FBLIM1	0.287045340433352	0.881603560191743	0.587129	1.06747	2.11758	0.381899	-0.122649	-0.119919
IGSF8	-0.0193476124077154	0.812200463194705	-0.397315	0.633755	-1.06299	-0.755263	-0.0664182	-1.04636
MRPL55	0.0655797314906226	0.844846331609776	0.311888	-0.714753	-1.03942	0.30179	1.12487	0.214545
AZI2	1.0679653266948	0.000511625566974958	0.428413	0.826716	-1.02015	-0.499205	1.18699	0.0295864
INTU	-0.324106610041419	0.181657408621264	1.23619	0.866966	1.93701	-0.742333	0.801116	0.291507
PPM1M	-1.16525528371257	0.958148129256485	1.03989	1.61299	2.20005	0.173275	-0.288114	0.484152
MAD2L1	-0.431382031397894	0.15265639306768	0.257015	0.442981	-1.02559	-1.31158	0.176305	-0.170712
COMTD1	0.198736972969575	0.394301043971546	0.746095	1.08777	-1.06299	0.12332	-1.08458	-1.85465
STOX1	NA	NA	1.2049	1.80913	2.05987	-0.300179	-1.62515	2.06911
PPIB	-0.312694392107421	0.126224399377103	0.630604	-0.417683	-1.03136	-0.0175679	-0.781082	-0.0431364
MAP1A	NA	NA	0.982093	1.05403	2.49773	0.194337	-1.55973	0.609683
CYP2S1	NA	NA	0.940147	0.831408	2.0074	0.694416	-0.933272	-0.550336
ENTPD3	-1.15230358214555	0.682292168995803	2.99422	3.39155	2.38062	1.4053	-0.625149	-1.83778
HTR1E	NA	NA	2.34531	3.6766	2.42244	0.632707	0.374851	0.484152
SERPINA6	NA	NA	2.94495	3.3372	1.84215	-0.252305	-1.07766	1.07839
FOS	0.268649136787719	0.0182534361641272	1.22847	1.9107	1.90049	0.480704	1.11182	1.29151
TSNARE1	0.93985897902568	0.612645113226674	3.52081	3.82982	-1.08006	0.0732793	1.12692	-0.869485
KRT13	NA	0.246086563826822	2.08971	2.49454	2.08901	0.632707	-0.625149	0.484152
LRRC15	NA	NA	1.70364	2.31099	2.31552	-0.952256	-1.26901	0.484152
CEBPB	0.948485247022005	0.516544704079663	1.93565	2.39674	-1.0422	0.729924	1.81542	0.639013
RASGRP1	NA	NA	1.425	2.14036	1.87142	1.28478	1.69678	1.48415
TDRD12	NA	NA	2.15799	3.09583	3.31552	0.632707	0.374851	0.484152
MSRB3	-0.00949439555666569	0.164552244961147	0.451235	0.30142	2.20005	1.83202	0.771111	0.384617
ATG13	0.0420059732018803	0.135600875828668	0.826287	1.5968	-1.05136	-0.300742	0.537122	0.484152
RPS6KB2	-0.128715714217204	0.13795957221313	0.359968	0.395451	-1.0064	0.11117	0.679705	-0.323203
MTLN	-0.113240532877283	0.271268187731597	0.968579	1.03779	-1.00785	0.217669	0.707977	0.0520412
AURKAIP1	0.022796637728393	0.106226345805901	0.689634	0.673864	-1.04642	-0.224089	1.29532	-0.0147168
UFSP1	0.210650483839272	0.669206036678827	0.790735	0.854525	3.20005	1.80263	1.02693	0.706545
FBXO46	0.490425732808874	0.979950590179043	0.434291	1.36536	-1.01295	-0.356646	1.06673	-0.37567
SEPTIN1	1.37339807812125	0.764266867100286	2.40986	1.80436	-1.07081	-1.12218	1.59724	-1.39032
MUC16	-1.37801733020758	NA	1.61556	3.16572	1.90459	0.802632	-3.4325	1.06911
IQGAP3	0.0674262451047668	0.859780613047961	0.810785	1.85177	-1.0342	-2.45652	-0.422906	-1.53561
TEDC1	-0.12518927280668	0.453449415115334	0.944499	1.21716	-1.00267	-0.458147	-0.00171256	-0.564211
KIF18B	0.39889335069946	0.778969751903499	0.65092	1.35628	-1.07081	-2.11372	0.653315	0.39792
ZP3	0.395047104031309	0.223769728534887	0.918291	0.15775	1.93701	0.070112	0.637885	0.0691148
C19orf54	-0.0797356803155382	0.961181839675799	1.57191	1.93033	-1.07679	-0.278026	1.99934	0.931611
ASTL	NA	NA	2.38082	2.95277	3.20005	-2.53722	-0.625149	0.484152
OR8A1	NA	NA	2.60303	3.35434	2.31552	0.758238	-0.625149	0.484152
FAT4	-0.0873776059684492	0.787033009392318	0.048748	0.425744	1.76192	0.632707	-3.01634	-0.713787
C20orf204	NA	NA	1.89002	2.38236	2.56928	-0.952256	0.374851	0.484152
CPLANE1	0.465813623358502	0.763871769621721	0.33919	0.609521	1.92251	0.485553	-0.936351	-0.190078
ANKRD35	NA	NA	2.74655	3.69378	2.61508	0.632707	0.374851	0.484152
SYT7	NA	NA	1.64068	1.91734	-0.682597	-1.03792	0.163347	1.33215
BID	-0.0640814158563653	0.935722306761861	0.523537	-0.248053	-0.136989	-1.03794	0.66129	-0.382096
FAM13B	0.334478847853771	0.144210571039626	0.569976	0.932837	0.088153	2.6916	0.170031	0.211134
ADAM11	NA	NA	-0.353213	0.825309	0.200046	-1.00775	0.315957	-0.10081
LAMP3	1.83324622149872	0.00616815176252237	2.15586	3.47554	-1.16733	3.71743	-1.62515	0.484152
TMEM40	0.742888471666441	0.158608678476278	3.23758	3.42687	0.937011	-1.00075	-0.625149	-0.252813
TGFB2	0.387621000597202	0.370545515063354	1.506	1.6036	0.375617	2.74233	0.122664	-0.196388
WHRN	1.07353415332538	0.925929957778486	-1.14433	-0.64572	-0.192272	-1.03972	0.959813	-0.293455
ITPR3	0.243277895867985	0.715467649307288	-0.0963687	0.330857	-0.0598556	-1.04066	-0.380037	-0.435914
METTL4	0.205926495960782	0.0957786025409821	0.849249	0.522148	-0.384917	-1.0094	-0.625149	-0.408933
GDPD3	2.04933452674287	0.168047195779543	1.34062	2.4969	-0.839482	-1.02097	0.374851	0.484152
CALCA	NA	NA	2.88858	3.07828	-0.384917	3.63271	-0.625149	0.484152
CORO1C	0.0362596738614193	0.698399026242212	-0.0167373	-0.749165	-0.516256	-1.03867	-0.888184	-0.0172455
RASAL1	NA	NA	2.05261	2.71494	-0.730691	-1.01499	-0.625149	0.484152
BLTP3B	-0.105293008225206	0.500819821390304	-1.19626	0.345926	-0.416625	-1.02609	-0.674902	-1.06726
POLR3G	-0.928986713479654	0.0353568886630129	0.648629	-0.00552477	-0.143909	-1.00775	0.0667285	0.396689
FGF12	NA	NA	-0.43258	0.642261	1.03012	2.50718	-0.625149	0.484152
EFCC1	NA	NA	2.79322	3.59458	0.714619	2.63271	-0.625149	0.484152
ACTL8	-0.255595791342869	NA	0.64922	1.46123	-0.384917	3.44006	-0.625149	0.484152
CTSD	NA	NA	2.69675	3.43951	0.145598	2.95463	-0.0401867	0.105641
ATP10B	1.49287526838849	NA	2.08278	2.67294	0.615083	4.09214	-1.62515	0.484152
CSTA	0.369025354728696	0.000206089024431515	2.53833	3.04452	0.10051	3.26497	3.8667	0.484152
FMOD	NA	NA	2.97819	3.23561	-0.384917	2.95463	-0.625149	-0.205892
ARHGAP9	NA	NA	1.96086	3.24705	-0.384917	2.95463	-0.625149	-0.252813
SLPI	0.0490393783696999	0.729393157713322	1.52634	0.616346	-1.38492	2.50718	-5.45804	1.34213
NEURL2	NA	NA	1.67033	2.40619	-0.0629885	2.63271	-0.303221	2.06911
HROB	-0.121980823876836	0.233940797568088	0.853425	1.76639	-0.799954	-1.00075	1.74408	1.26656
ATP13A4	NA	NA	3.02145	3.78492	-0.384917	3.27656	-0.625149	-0.515848
AFDN	0.18434065532917	0.0184660430221579	1.12037	1.9436	0.267967	-1.00201	-1.47315	-0.262091
MAP1B	0.906358437742986	0.184704007736451	1.23563	2.30877	0.261974	2.95463	-1.05662	-0.17323
RIN2	-0.356883055399203	0.26851871512875	0.85573	2.65892	0.673977	-1.03472	0.185026	-0.208114
LARGE1	-0.473502876711032	0.642998352152977	1.72625	3.38273	-0.172613	-1.02074	-0.966186	2.06911
RERG	-0.148058933131905	0.324533870105149	2.84036	3.32892	-0.353208	-1.0435	-3.94708	3.06911
MDFIC	-0.265240054346677	0.860984655597638	0.691372	0.573005	-0.384917	-1.03714	1.20082	-0.10081
DNA2	-0.277991875607437	0.371175039976499	-0.433701	-0.106238	0.213721	-1.02265	-1.21011	0.384617
FRAS1	0.22759476782272	0.0327562035554147	-0.467788	0.86327	0.74481	3.49778	-2.49962	-1.34321
RGS3	1.71102836917335	0.0103947679374395	-1.27902	2.09791	-0.51365	-1.02466	1.77907	-0.586237
TAPBPL	-0.0860813122398441	0.878652123718698	2.67814	3.26665	-0.497391	3.44006	1.64074	-0.293455
AMIGO2	0.946661285696354	0.0266017459964486	0.0682711	0.918737	-0.218907	2.72017	-0.457854	0.394356
POC1B	-0.291538472498973	0.816989663509335	0.423735	0.425328	-0.368975	-1.01829	1.02693	0.484152
IGFBP4	-0.809206462591607	0.429376035170473	-0.107706	-0.456137	-0.702286	-1.01189	-0.0935025	-1.26218
LBR	-0.278635440512279	0.0960602464763952	-0.18293	0.299915	-0.146973	-1.04337	-1.52855	-0.973281
ETAA1	0.493947620520859	0.781322472018697	-0.0593296	0.701588	0.278048	-1.03867	-0.155664	-0.515848
CEP78	-0.291113644155968	0.780261372130195	0.489408	0.507746	0.239115	-1.00545	-0.613654	-0.436992
ADD3	-0.133671327762703	0.90877913339762	-0.383362	0.668806	0.26716	-1.02348	-2.00052	-0.726065
TLCD4	-1.50816327781604	0.987110032292386	-0.0604372	-0.124079	-0.121882	-1.04107	-0.210112	0.221118
HOMER1	-0.241603831615988	0.891059136852326	-1.13163	-0.528392	0.135916	-1.01115	1.47439	1.06911
CLGN	-0.173665464920218	0.289207005733246	0.858502	1.30631	-0.420541	3.71232	-1.79507	-0.308847
PROM2	-0.241370679238753	0.72718953495126	1.87332	2.59983	-0.376405	-1.03459	-3.40276	1.10082
RAB39B	NA	NA	2.58963	3.18285	-0.57133	2.63271	0.959813	1.48415
HYDIN	NA	NA	2.92798	3.63146	-0.384917	2.5396	-0.625149	-0.515848
TFF1	NA	NA	2.84534	3.17378	-0.375674	3.25162	-0.712612	0.591067
TONSL	-0.28021621107101	0.248373390102319	0.579492	0.823947	0.0987625	-1.01309	-1.58271	-0.477374
DDR2	NA	0.436498219580471	2.89452	3.16239	-0.969879	5.33315	0.730243	2.06911
S100P	1.85633800695514	0.56179346684011	2.47787	3.12965	1.31552	4.86153	-1.62515	0.403015
TLR3	0.415527589956106	0.0561121905457969	1.27158	2.14669	-0.384917	2.63271	1.05292	-0.416312
STEAP1	-0.0572913400550573	0.0256929575316264	1.96782	2.4754	-0.384917	3.23757	0.267936	0.30358
SERPINB8	0.822707886493457	1.95001849024943e-09	0.541115	1.38559	0.489552	2.89574	2.20722	-0.050885
VKORC1	NA	NA	2.32665	2.32755	-1.12188	2.63271	1.28174	1.06911
BEST1	NA	NA	2.94627	3.50931	-0.747487	4.28806	1.69678	0.484152
SCNN1B	0.234474765813152	0.813828233594562	2.98167	3.69254	-0.306914	-1.01499	-1.62515	2.48415
KRT4	-1.30161006173979	0.932677527098815	3.08558	3.06154	-0.384917	3.44006	-5.08458	2.06911
FUT9	NA	NA	2.70051	3.26489	0.000108309	3.80263	-2.21011	1.48415
CEP135	0.843825290488098	0.000416765100899721	0.180268	-0.0525226	-0.327201	-1.02781	-0.295842	-0.252813
MAGEB6	NA	NA	2.64587	2.94508	0.937011	3.33315	-0.625149	0.484152
SLC36A4	-0.316239203349738	0.203941770343401	-0.917182	-0.768553	0.200046	-1.04537	-0.914656	-0.975279
ZFP3	NA	NA	2.08119	2.78321	0.682198	2.6771	-0.625149	0.484152
F2R	0.362886979309397	0.327230435969259	-0.317564	0.702864	0.615083	-1.02265	-0.76563	-1.7078
IDH2	-0.0142309378351145	0.255405629138876	0.424077	0.838964	-0.0250207	-1.0478	-2.44199	0.646424
EPGN	-0.414495353866595	0.0339510957803033	3.31215	3.36437	-0.384917	3.44006	-0.625149	0.484152
PCGF3	-0.152181826827353	0.16417422242229	0.087053	1.26721	-1.09541	-1.02265	-1.00366	-2.06334
NHLRC1	NA	NA	3.17684	2.43989	0.708193	3.13521	1.37485	2.29151
THSD4	0.17134829321346	0.54029814958092	0.22751	1.85369	-0.48288	-1.02681	-0.492394	-0.0483428
P2RX2	NA	NA	2.8332	4.19336	1.93701	-1.01755	-0.625149	-0.10081
SERPINA3	0.10329199406934	0.00385369476287336	2.55823	3.1815	0.53087	2.88063	-0.537686	1.62166
S100A4	0.092775390164293	0.107447549105202	0.253488	-1.00876	0.837476	-1.04165	-1.30633	-0.899858
TMEM229B	NA	NA	3.76904	2.85912	-0.314527	-1.03472	-1.62515	0.484152
ZNF334	NA	0.828534583456277	2.64907	2.83932	-0.384917	3.80263	-0.625149	0.484152
MT-CYB	-0.58486313206372	0.739659381853829	0.929605	1.43991	-0.00860492	2.81922	-1.2799	-0.870197
MT-ND4	-0.763753470729032	0.579340861175613	-0.376297	-0.187435	0.660758	2.80628	-2.44564	-0.810983
MT-ND1	-0.720026461122854	0.73399385187277	0.178733	0.893734	0.203048	2.96086	-2.20591	-0.923374
L3MBTL3	-0.914133821102089	0.432681357125635	0.197135	0.899653	NA	-1.01418	0.40342	1.22112
SPIRE2	2.75448642462127	NA	-0.559014	0.102182	NA	-1.02849	0.0853442	-0.615383
GPX3	NA	NA	2.95321	3.34927	NA	-1.02895	-1.4325	-0.943269
MT-ND4L	-0.402777366621791	0.766514585035782	-0.387217	0.801068	NA	2.97276	-1.87026	-0.783781
TEX22	NA	NA	3.76907	4.38385	NA	3.44006	0.374851	0.484152
PCDHA13	NA	NA	2.47622	3.10523	NA	2.95463	-2.21011	0.832076
MIF	0.72887315403672	0.0525833235426188	2.01517	1.36519	NA	-1.02364	0.696779	0.0743897
PCDHA11	NA	NA	0.397172	1.5782	NA	2.55209	0.374851	1.48415
H4C5	0.746996258592093	0.000755329164304247	2.10065	1.71045	NA	-1.00472	-0.124188	1.46278
SAGSIN1	0.618128315082702	0.0975132717258462	1.87919	2.27684	NA	2.72017	3.69678	2.48415
AGA	0.0811742298052153	0.0243226855685055	1.54365	1.32679	-0.26748	0.79768	-1.02791	-1.00683
SRBD1	0.225632538362307	0.186328201007449	0.99012	1.47465	-0.0982032	0.0885678	-1.00624	0.173812
FRMPD1	NA	NA	2.91802	2.73853	-0.384917	0.632707	-1.0115	-0.122505
GLI2	NA	NA	0.388271	0.332448	-0.384917	0.632707	-1.01747	-0.820702
LMAN1	-0.229851559626424	0.981527036520835	0.472861	0.566075	0.0813726	-0.269143	-1.02644	-0.543834
KCNQ2	NA	NA	1.21471	2.57221	0.422438	1.33898	4.07529	3.06911
CST7	NA	NA	2.64855	3.42571	-0.384917	0.632707	4.01871	-1.10081
EZR	-0.0619092029483191	0.202789502226144	-0.355405	0.38332	0.415435	-0.248535	-1.01148	1.24723
BAMBI	0.353919009206527	0.814453422578652	0.359984	0.287173	-0.162524	2.05417	-1.01829	0.243144
ERMP1	-0.296594800476148	0.670840798982976	-0.412667	0.496576	0.194501	-0.971897	-1.03041	-0.398011
ARSA	-0.362544681334431	0.570028886931436	-1.52428	0.869401	0.875319	0.698083	-1.02725	-0.403373
CD99L2	-0.223426925059143	0.0584010937146571	0.651069	0.592017	0.480154	0.844211	-1.01113	-1.19293
ZNF419	3.4487631403428	0.123587798795314	1.62982	2.16164	-0.332449	0.699821	3.18221	1.16222
PLA2G4C	NA	NA	0.379463	2.11942	-0.510448	1.95463	4.32905	1.14712
GALNT7	-0.367406748741619	0.216013049519696	0.526434	0.542753	-0.086719	0.468135	-1.01963	-1.0973
NKX3-2	NA	NA	0.287394	1.74273	0.615083	-0.104259	4.18221	0.484152
IL1RL1	0.914014999884732	0.122603963163309	1.90921	2.61617	-0.384917	0.632707	3.95981	0.484152
VAX2	NA	NA	2.44407	2.55561	0.200046	-0.782331	3.83428	-0.515848
GADD45A	1.60795474414138	1.99762660362493e-05	3.27281	3.80981	-0.855807	1.38273	3.94852	1.4392
TGIF2	-1.1635730521536	0.285231140474489	1.11827	1.33255	0.457542	0.527354	3.07529	1.86266
AVPI1	0.696273750103709	0.250534582744025	0.351721	0.806506	-0.548415	0.715169	3.28174	-0.021083
GPSM2	-0.319681450397314	0.211976579477794	-0.51945	-0.268858	-0.988738	-2.48482	-1.01133	-0.493821
CBX3	-0.0946713080315854	0.681000309509563	0.460172	-0.497291	0.458493	-0.270617	-1.01806	0.202381
OPTN	-0.404755778916868	0.574644549485947	-1.04671	0.305549	0.415314	-0.1788	-1.00439	-0.371691
MMP19	0.511928598853284	0.867653283037651	2.77169	3.25007	0.615083	0.632707	-1.01217	-0.95642
SLC25A23	0.365725261741627	0.378061549841601	-0.7545	-0.28018	0.26716	0.270137	3.32905	-0.390317
HNRNPR	-0.179242395806967	0.639722034040894	-0.248507	-0.274148	-0.00126406	-0.580792	-1.01217	0.189474
NR1D1	-0.852415507874648	0.95956712765105	0.952878	1.68029	-1.26627	-1.10923	3.16145	0.350886
CHTF18	-0.02259988624509	0.553337706592929	0.975589	0.315717	-0.91465	-0.912455	-1.00366	-0.790855
CALU	-0.187594038955588	0.651439935602871	0.511085	0.135825	-0.268602	0.0442411	-1.00214	0.0380518
KLHDC7B	2.46489723200847	NA	2.36016	2.93035	0.352049	1.71071	4.18221	1.22112
TPP2	0.444670755540953	0.255015785969342	0.24361	0.392743	0.459092	-0.0807787	-1.00479	0.188696
C6orf52	0.0961974679284432	0.656570329452834	2.22327	2.63835	0.352049	0.369672	3.69678	1.13623
EXOC6	0.593192851929469	0.252436643343574	0.735215	0.67748	0.525287	0.00796433	-1.01747	0.332149
SLC15A4	-0.0789305279066145	0.851780258046418	0.587513	0.529786	0.806779	0.131919	-1.00019	-0.945836
STON2	0.191798533941862	0.352926548738437	0.73536	0.637699	0.813023	0.470435	3.62278	-0.515848
TXNL4B	1.01169565480462	0.279894915177389	1.54029	1.19375	-0.335164	1.16322	3.93964	2.48415
TAF4B	0.614368035502182	0.312370881165076	-0.159418	0.571424	0.0625424	0.521675	3.67253	-0.653351
SAMD1	-0.309629697224324	0.0521260123504317	-1.0281	-0.799481	0.467979	-0.0660757	-1.0013	-0.289966
GABPB2	0.0467205195010903	0.342246268635212	1.52817	1.63597	-0.614398	0.217669	3.18221	0.384617
FANCD2	0.167560897181468	0.69613497307012	0.682333	0.875581	-0.550382	-1.21101	-1.01959	-0.579978
ENDOD1	-0.468511506172488	0.780925386532724	0.566611	1.75865	0.0171818	-0.0867979	-1.00066	-0.8734
ROM1	1.32837791106456	NA	1.80293	1.39903	0.937011	0.945865	3.12974	1.48415
ANKRD50	-0.138834776546272	0.312195658625367	-0.410398	0.218599	0.297295	-0.00174395	-1.03079	-0.245759
PARP8	0.491064934175645	0.000213795242939562	1.30281	1.10166	0.572015	2.21767	-1.00624	0.014667
DST	0.51782362566504	0.00357495232453146	0.293008	0.939356	0.081841	1.24487	-1.00852	-1.89436
FARP1	-0.354392087301557	0.00581351658461679	-0.50872	-0.32028	0.35544	-0.352696	-1.01906	-0.775234
RANBP2	0.442689837055018	0.151494309990814	1.07573	1.75148	0.561428	0.45775	-1.00122	0.342876
FAM167A	0.795730980636333	0.788983445710332	1.95208	3.41067	-0.384917	-1.95226	4.10277	0.162224
CNTNAP3B	0.187767083826349	0.441980820414454	2.67895	4.2263	-0.384917	0.632707	-1.00366	-0.837776
USP25	0.209051017175903	0.783283896439768	0.243085	-0.0903286	0.116481	-0.100246	-1.01594	-0.805354
SLC26A2	-0.295953984338938	0.414774646720642	0.838264	0.213786	1.05358	0.329483	-1.02029	-0.727352
CACNA2D3	-0.147238659032674	NA	-0.17526	1.40168	-0.384917	0.632707	-1.00366	0.484152
CUL4B	-0.113610142659633	0.890921339355249	-0.188707	0.0491332	0.0873457	-0.110899	-1.01005	-0.280789
ACE	NA	NA	3.24821	3.42178	0.403579	-0.249936	3.69678	1.48415
PWWP3A	0.0778042358993018	0.900369066897715	0.660623	0.0818516	0.878118	-0.401782	-1.0285	-0.660238
MELK	0.342641952404883	0.0213717356868908	-0.284	0.331178	-0.288163	-1.61082	-1.01419	-0.0612819
CFL2	-0.647904026036532	0.41709910390122	0.798851	-0.876989	0.959038	-0.383688	-1.01617	-0.00523258
PLIN1	NA	NA	-0.436724	-0.881529	-1.38492	-1.36729	3.07529	-1.10081
NKX3-1	-0.844858916698968	0.016647639016777	2.4876	2.43428	0.508168	-0.952256	3.20774	1.25467
TMEM208	-0.13413707714677	0.418759937247555	1.42574	0.506361	-0.425559	-0.291344	-1.00929	-0.034721
HEXD	-0.0481033565523643	0.760197807760934	0.653889	0.644014	-0.591367	-0.474208	3.46231	-1.37383
NLGN2	-0.446697932458192	0.663359089236874	-1.62476	-0.422271	1.20005	-0.636228	-1.03079	-1.1459
