geneName	HEK293T.3h	HCT116.3h	Hela.3h	HEK293T.6h	HEK293.12h.CHX	HEK293.12h.noCHX	SUM159.12h	SUM159.0.2.24h
PARP11	1.08052	2.70418	0.613441	0.850332	1.34478	1.611	-0.115414	-0.253389
SH2B3	1.27369	0.791644	1.61344	1.12683	0.514704	1.19596	0.455743	-1.04282
AKAP3	2.17528	2.28914	-0.386559	3.22275	1.25167	3.73653	-0.115414	1.33157
CREBL2	1.01121	-0.295819	-0.078437	0.753264	-0.207762	-0.263474	0.935212	0.431109
LDHB	-1.50904	-0.259293	-0.261586	-0.244719	2.54142	-0.455477	0.145798	0.128901
ULBP1	2.39767	0.119218	1.35041	1.95972	3.15213	2.90645	-0.222329	-0.153854
RPS12	-1.55277	-0.340366	-0.340311	-1.86528	-2.05323	-1.64199	-0.234643	1.30337
VEGFA	1.09558	0.220196	0.530299	1.79664	0.988636	1.32149	-1.24568	0.726366
TTK	1.02813	0.730021	0.152163	0.206494	1.73964	1.33599	-0.308863	-0.666552
STC2	2.33216	0.347175	1.40263	2.73973	2.80364	2.32451	-0.692709	0.745237
FRMD4B	1.00972	0.704181	-0.971522	1.51226	-0.0177907	-0.0708289	0.835676	1.23204
CISH	-1.27789	0.289143	0.876475	-0.947175	-0.813918	-1.5854	0.621552	1.74661
KLHL24	1.34049	0.866452	1.21678	1.43631	2.35973	1.62105	-0.0374116	-0.980371
RPS15	-1.00018	-0.255249	-0.506854	-0.53195	-1.42016	-1.33483	0.561107	0.616141
LOXL3	-1.34927	0.552178	-0.464562	0.0121825	-0.0337322	-0.604511	-0.0843872	-1.17916
EVA1A	-2.24618	1.28914	-0.184925	-1.53214	-1.24018	0.736526	0.150424	0.752214
OTX1	1.32553	-0.373822	-0.708487	0.704901	-0.307297	-1.26347	0.777671	-0.305857
PROC	3.87016	0.704181	0.261139	0.0528245	-1.65522	-0.263474	1.46955	2.13893
SDC1	-1.16661	-0.458955	-0.14906	-0.813909	-1.35037	-1.5854	-0.0129274	-0.385332
PRRX1	1.01685	-0.295819	-0.279644	-0.269104	0.737097	-0.263474	0.0995988	0.753037
WRAP73	-1.12567	-0.463276	-0.694227	-0.452044	-0.170404	-0.816015	0.266775	-0.0857451
RPL22	1.8373	0.0912038	0.0766873	-0.362213	-1.17605	-2.32237	0.237065	0.911202
OPRD1	-1.92425	-0.295819	1.61344	-0.532138	-0.762136	-0.848436	-0.115414	1.33157
TRIM62	-1.03263	-0.0893684	-0.871986	-0.617027	-1.09132	-1.32237	0.370013	-0.611843
SWT1	1.2104	1.46972	-1.06463	0.336617	0.804211	0.584523	0.0910368	-0.909435
GADD45A	1.0564	0.742049	1.12245	0.837812	1.04922	1.58452	0.0268798	3.10008
CTH	1.42041	0.238517	0.905207	2.37475	3.44492	2.75986	0.036589	-1.25339
CTSD	-1.86285	-0.295819	0.613441	0.0528245	-1.24018	-1.26347	0.206514	0.331573
CRYGD	-1.01306	-0.295819	0.613441	-0.309746	-0.807224	-0.678511	-0.115414	0.331573
DNAI7	1.81271	0.119218	-0.386559	0.0528245	1.80421	2.32149	0.469548	0.916536
PMFBP1	1.24567	1.28914	0.613441	-0.532138	-0.432828	-0.263474	-0.700377	-2.25339
CASQ2	2.53518	0.704181	-0.971522	0.0528245	0.666707	-0.848436	0.884586	0.331573
CCND2	-1.04416	-0.295819	0.613441	1.13083	1.5147	0.678811	-0.115414	3.13893
PGF	-1.46482	0.704181	-0.386559	-0.509054	-0.318186	-0.543582	0.206514	-1.66843
FLVCR2	-1.05918	0.119218	0.350406	0.332932	-1.00314	-2.4334	-0.300998	-0.385241
FKBP1B	-1.05033	0.289143	1.61344	-0.568664	-0.693695	-1.96391	0.14762	-1.99035
CCDC170	2.46806	-0.295819	0.613441	0.467862	2.66671	-0.263474	-0.115414	0.331573
ARAP3	-1.08652	0.119218	0.414132	-0.532138	1.34478	0.321489	0.231559	-0.363889
SOCS2	1.09367	-0.530285	2.61344	-0.1316	0.219248	0.221953	0.232509	0.331573
PDLIM2	-1.07626	0.328672	-2.19391	-1.08468	-2.01779	0.414598	0.497563	-0.75589
CRISPLD1	1.13393	-0.295819	0.121588	0.491149	2.16147	0.340597	-0.412526	-2.72884
RPL21	-2.30063	-0.295819	-1.23456	-1.22019	-0.485296	-0.543582	-0.778379	-0.108999
FAM124B	2.83063	-0.295819	0.613441	1.46786	-1.65522	0.736526	-0.115414	0.331573
CHST8	-2.07626	-0.295819	-0.361468	0.538251	-1.24018	-0.0708289	-0.115414	0.331573
OARD1	1.41203	-0.178462	-0.211473	0.905267	1.0706	0.986504	0.371852	1.18243
ZNF391	1.35732	-1.29582	0.613441	0.94035	1.03284	0.206011	-0.222329	-0.475782
MT2A	-1.22408	-0.627895	0.0552783	-0.269104	-1.72233	-0.722906	0.15744	-0.00641553
GRK4	-2.01172	-0.617747	-0.649594	-0.188184	0.759817	0.251099	1.75906	1.33157
SLC25A35	-1.19727	1.70418	-0.433865	0.22275	-0.525938	-0.400978	0.280515	-1.59443
OPRL1	-1.70852	0.704181	0.613441	2.37475	-1.97715	-0.263474	-0.115414	0.331573
SH2D3A	-2.09418	-0.0405622	-0.910121	0.0528245	-1.73768	1.73653	-0.115414	-0.475782
TRIP10	-1.01261	-0.49355	-0.464069	-0.834281	-0.257057	-0.678511	0.291099	-0.48698
NKX2-4	-1.73688	-0.295819	1.1984	0.155918	0.280649	0.0844493	0.884586	2.6535
NKX2-2	-1.23238	-0.295819	0.613441	-0.532138	-0.268198	-0.263474	-0.115414	0.331573
MCM8	-2.33929	0.289143	-0.708487	0.204828	0.666707	0.736526	0.14762	0.00964521
NCLN	-1.01324	-0.562923	-0.433608	-0.637807	-1.23857	-1.22481	0.100874	0.0127428
FAM83C	2.77619	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.115414	0.331573
PLAGL2	-1.28005	-0.50227	-0.193914	-0.532138	-0.950677	-0.704047	-0.352453	0.241375
MCF2L	-1.12356	0.396058	-0.123525	-0.127748	0.292312	0.358014	-0.115414	2.6535
LRFN3	-1.00914	-0.295819	-0.386559	-0.563847	-1.19579	0.0584541	-0.161218	-1.209
NR1D1	-1.23411	0.492235	0.363462	-0.339493	-0.10268	0.195958	0.441492	0.793917
EMG1	-1.15503	-0.314928	-0.208561	-0.757514	-1.51582	-2.17036	0.562658	0.331573
FAM78A	-1.89388	-0.295819	0.613441	-0.532138	-0.877613	-0.848436	0.884586	0.331573
TIMM8A	-1.06959	-0.402734	-1.32998	-0.422514	-0.956601	-0.317922	0.114068	0.997154
COX7C	-1.3988	-0.751834	-0.289262	-0.408338	-1.9718	-0.957902	0.0899465	0.804687
SPINK2	-1.1189	0.704181	0.613441	-0.1171	-1.50322	0.151564	-0.115414	0.331573
ASPHD2	-1.10285	-1.71086	-0.386559	-1.22728	-2.4853	-0.765974	0.659026	-0.746429
ATF4	2.33763	0.908136	4.13985	3.11283	2.23124	2.25839	0.166562	1.33475
TPST2	-1.29016	0.382253	-0.631672	-1.23841	-2.6693	-1.21767	0.115199	-0.352925
MRPS12	-1.22483	-0.550392	-0.231281	-0.964523	-2.38513	-1.24804	0.479162	-0.184773
PDE11A	1.40794	-1.88078	0.613441	1.05282	-0.432828	0.151564	1.46955	1.33157
CHAC1	4.61392	0.675422	4.00772	3.63779	4.16354	2.88092	-0.970598	-1.78989
KCNC1	1.3806	-0.295819	0.613441	1.95972	1.21925	-0.848436	0.884586	0.331573
CD68	-1.90001	-0.341623	-0.123525	-0.71271	-1.97715	0.321489	-0.246852	-0.636365
CDKN1C	-1.11301	-1.17029	0.248444	-0.0346383	0.0552728	-1.46511	-0.0638838	-2.86482
KLF16	-1.01615	-0.454081	-0.189113	-1.28666	-2.08985	-1.31933	-0.0199945	-0.0309968
LDLR	-1.56977	-0.134138	0.147084	-2.07888	-1.47236	-2.47293	-0.663184	-1.83685
THEM6	-1.32722	-0.543747	-0.524063	-0.362213	-1.45401	-0.508586	0.331539	-0.078411
GADD45G	1.07575	-0.295819	0.613441	0.374753	-0.74833	2.32149	-0.115414	2.33157
DPP6	2.24567	-0.295819	1.61344	0.0528245	-0.655221	0.736526	-0.115414	0.331573
RPL36	-1.12948	-0.883305	-0.676027	-0.91175	-1.28565	-1.295	0.211736	1.19086
ZBTB46	-1.24199	-0.558854	1.61344	-1.2691	-1.33329	-0.585402	0.884586	-1.25339
SAMD10	-1.50922	1.28914	-0.164167	-0.84026	-2.11465	0.0584541	0.884586	0.846146
TNNT3	3.33878	0.704181	-0.971522	0.0528245	-1.65522	0.736526	-0.115414	0.331573
PNPLA7	1.30707	-0.295819	-0.386559	2.51226	-0.485296	0.958918	-0.530452	-0.668427
ATG4D	-1.26617	-1.11894	0.411807	-0.452411	-0.406049	-0.556256	0.340651	-0.198941
ARHGEF16	-1.08345	-0.506037	0.0728723	-0.702063	0.859353	-0.433399	0.884586	0.916536
SESN2	1.84715	0.612258	2.49096	2.50155	2.75544	1.83205	-0.399207	1.17383
MTRFR	1.04699	-0.0514006	-0.0525584	0.0125606	-0.419843	-0.0290087	0.50197	1.12953
PPIL4	1.12563	0.291318	0.217345	0.524648	2.15508	1.4177	0.0558573	0.763185
PRR7	-1.2544	-0.0327849	0.350406	-0.444675	-1.43283	-0.156559	1.71748	2.4401
KHDRBS3	1.00654	0.545483	0.114635	0.508019	0.0741318	0.229566	0.435601	0.490271
ZSCAN5A	-1.33929	-0.295819	-0.123525	-0.706167	-1.51772	-0.263474	-0.285339	-0.838352
DNAJB1	-1.32222	-0.200242	-0.716708	-1.86693	-2.51045	-2.04271	-0.0701848	-0.954059
MATN3	-1.14665	-0.295819	-0.971522	-0.873175	-0.462576	-0.263474	-0.409145	-2.45692
PCBD2	1.25519	0.57412	-0.0683833	0.545865	0.110314	-0.0224659	0.519822	2.02491
VPS4A	-2.12589	-0.947896	0.0284782	-0.110674	0.298976	-1.26347	0.370013	0.884114
ZBED3	1.21251	-0.295819	0.733735	2.09912	1.20538	1.32149	-0.0158784	0.431109
CPLANE2	1.13562	1.08269	0.198403	1.22275	1.15213	0.99956	-0.85238	1.23204
LRRIQ1	1.13019	-0.295819	0.835833	1.29383	1.29898	0.736526	0.14762	0.00964521
KRAS	1.07951	0.240234	0.0414639	-0.0936616	0.714013	0.174647	-0.0861495	-0.0834642
BMAL1	1.11258	-0.0914608	0.147777	0.545865	0.64434	0.0990961	0.222281	-0.0264742
GSC	-1.00767	-0.295819	0.613441	-0.663383	-1.28083	-0.737405	-0.115414	0.331573
SLC38A2	1.42334	0.903287	0.86822	1.20417	1.40073	1.67994	-0.41921	-0.646555
CMPK2	-2.07626	0.441146	1.61344	1.63779	0.929742	0.736526	-0.115414	0.331573
RPS15A	-1.02272	-0.831872	-1.31756	-1.77315	-1.9024	-1.2945	0.193172	1.34659
TMED7	-1.46688	0.658377	-0.361468	0.756432	-1.56211	-0.641986	-0.493016	-1.14388
PSAT1	1.36231	0.362503	0.336463	1.25958	2.74283	1.45357	-0.0655655	-0.20572
NHSL1	1.25408	0.119218	-0.0817047	1.78812	0.666707	1.53859	-0.034114	-1.33217
CCDC102A	-1.02518	-1.29582	-0.141447	-0.387748	-0.69041	-0.531963	-0.00849888	-1.19894
CAPN9	2.46806	-0.295819	0.613441	2.05282	-2.07026	0.736526	-0.115414	0.331573
AOAH	3.46806	-0.295819	0.613441	0.0528245	-0.0702581	0.736526	-0.115414	1.33157
NKX2-1	1.4197	-1.88078	-0.386559	-0.432602	-0.762136	0.321489	-0.530452	-0.0834642
RPS6	-1.09119	-0.350437	-0.717351	-1.07069	-1.80835	-1.03758	-0.317642	1.0539
FRS3	1.24567	0.704181	0.613441	-0.236682	0.592707	2.05845	0.469548	0.331573
KIAA0319	-2.14665	-0.710857	0.461438	1.27522	-0.655221	-0.263474	-0.420269	-1.73882
HMGA1	-1.11368	-0.422219	-0.95382	-0.706468	-1.22803	-1.26347	0.486775	0.787456
CYP1B1	1.76025	-0.295819	0.511903	3.22275	-0.240183	2.73653	-1.33781	-1.47578
MDH1B	1.24567	-0.196284	0.391048	2.05282	1.96927	1.15156	-0.115414	-0.668427
SEMA7A	-2.01389	-0.165116	0.806086	-1.30081	0.432242	-1.5854	-1.04463	-2.06104
ETFBKMT	1.05066	-0.880782	0.350406	1.59339	0.723291	0.151564	-0.115414	1.10918
AMIGO2	1.13715	0.382253	0.44138	-0.295099	-1.84787	0.151564	-0.677104	0.479594
INHBE	1.94082	1.92657	2.93537	3.75326	2.94964	4.43697	-0.363342	0.543077
BRCA2	1.07942	0.424073	0.423109	0.918374	0.666707	1.04138	-0.407105	-0.418548
LPAR6	2.02994	-0.295819	0.613441	0.637787	-0.655221	0.736526	-0.58254	-2.22302
RHOF	-1.21078	-0.295819	-0.0201956	-0.506603	-1.2235	-0.678511	0.299623	-0.516424
RDH12	-1.92425	-1.61775	0.613441	1.63779	1.15213	2.05845	-1.70038	-1.25339
JDP2	2.19774	0.604645	0.154009	1.39163	0.367147	0.736526	0.185967	-1.34359
ARRDC4	1.02013	0.0145208	0.337806	1.16964	1.65333	1.10849	0.469548	4.42116
ARMC5	-1.29706	0.302818	0.140371	-0.186641	0.666707	0.284014	-1.08894	-1.40095
MARVELD3	1.33878	-0.200662	0.613441	-2.06265	0.84728	-1.07083	-0.115414	0.331573
RHBDL3	1.17528	0.704181	0.613441	-0.947175	0.237864	1.15156	-1.11541	-0.668427
MAPK4	1.48383	-0.295819	0.350406	-1.53214	-0.918255	-0.485866	-0.115414	0.331573
PMAIP1	1.21945	0.413731	1.56155	1.30574	0.619242	0.966532	-0.700377	1.08765
TPGS1	-1.05895	0.134815	-0.519826	-0.458137	-1.11269	-1.02901	0.184146	-0.198941
CACNG8	1.33878	2.51154	1.61344	-0.0211761	-0.711804	0.321489	1.55146	1.397
RPS11	-1.17776	-0.618143	-0.70364	-1.18739	-1.6115	-1.42406	-0.190053	0.63439
RPL13A	-2.06364	-0.670015	-0.742535	-1.33384	-2.3364	-1.83928	-0.0370105	1.04128
CTU1	-1.26288	-0.472697	-0.164167	-0.192288	0.217475	-0.0999752	-0.0696104	1.672
RPS8	-1.53188	-0.580307	-0.564385	-1.05888	-1.95467	-1.33125	0.0509017	0.814933
RGS5	-2.14665	0.704181	0.613441	0.0528245	0.624887	0.736526	0.884586	2.13893
ACTA1	-1.22193	-0.710857	-0.078437	-1.2691	-2.57722	-1.44181	-0.463337	-0.890819
RPS27A	-1.83977	-0.0271161	-0.997994	-1.20611	-1.70655	-1.13794	-0.145427	0.536892
RPL32	-1.15758	0.542155	-0.41141	-0.746188	-1.07477	-0.746096	0.253729	0.594529
IGSF11	-1.0555	-0.295819	0.613441	0.190328	-0.333293	2.05845	-0.115414	0.331573
RPS3A	-1.69293	0.119218	-0.708487	0.0528245	0.0366571	-0.263474	0.106978	1.06854
CYP4V2	1.02895	-0.836388	-0.0239892	0.699188	0.219248	0.736526	0.103899	0.265484
LRRTM2	1.24567	-1.29582	0.613441	0.567398	0.804211	0.736526	-0.115414	0.331573
TRIM7	-1.20602	0.00583642	-0.206738	-0.532138	-1.76214	-0.678511	0.790259	1.03902
HIGD2A	-1.22549	-0.648121	-0.249056	-0.42912	-1.53726	-0.566037	0.131333	0.165381
IRAK1BP1	1.0114	-0.50227	-0.649594	0.201688	0.573598	-0.263474	0.752482	0.624355
INTS15	-1.2427	-0.220531	-0.676066	-0.846247	-1.40878	-0.0493492	-0.278353	0.626164
EPHA1	3.46806	0.332212	0.613441	0.0528245	-1.65522	0.736526	0.884586	0.331573
CCNB3	1.36115	-0.0327849	-0.386559	2.78979	1.21925	1.4146	-0.327853	-1.86298
CETN2	1.02402	-0.120733	-0.215317	-0.0294417	-0.497553	-0.658334	-0.025472	0.759211
RPL7	-1.06721	0.704181	1.61344	0.8829	0.460257	-0.699573	-2.43734	-1.40539
VLDLR	1.77782	-0.295819	0.180481	1.69025	1.62681	2.3886	-0.171905	-2.56382
ZNG1E	1.24567	0.704181	0.198403	0.374753	-0.276709	0.736526	0.884586	2.33157
NTRK2	1.4197	-0.295819	0.613441	0.374753	-0.333293	0.736526	-0.115414	0.331573
IDNK	1.11322	0.874106	0.613441	1.51226	0.666707	2.32149	-0.115414	0.19407
RPL7A	-1.65064	-0.416928	-0.662045	-0.73316	-1.13133	-1.11528	-0.215179	0.305637
PTGES	-1.00226	-0.253999	-0.708487	-1.71271	-0.825146	-1.07083	-0.288529	-0.395232
NRBF2	-1.0871	-0.819381	0.239045	0.118413	-0.567758	0.358014	-0.153888	0.0836458
PAOX	-2.58722	-0.295819	2.1984	0.374753	-0.655221	0.736526	-0.115414	0.331573
B3GAT3	-1.25339	-0.736392	-0.344331	-0.657669	-0.281025	-0.605866	0.177113	-0.124225
CDC42EP2	-1.65123	0.40462	0.537492	-0.584605	-0.567758	-0.895742	-0.7505	0.0444106
HMGA2	1.01619	0.153984	-0.971522	-0.476725	-0.82304	-0.0953512	-0.205612	0.746611
TIMM8B	-1.17874	-0.68171	-0.197289	-0.339758	-1.20762	-0.771078	0.440636	1.3822
SLC7A11	2.20098	0.414391	0.36841	2.98694	3.11485	3.18656	-0.843675	-1.74767
NOCT	-1.1419	-0.455018	0.244902	-0.162904	-1.26131	-0.304116	-0.708789	-0.846764
EIF4E	-1.12195	-0.751499	-0.556484	-0.49548	-1.28325	-0.156559	0.494639	-0.372034
MMAA	1.12849	0.0667508	-0.193914	0.431336	1.04522	1.47349	0.109878	-1.35874
ZNF256	1.06788	-0.295819	0.613441	1.07749	2.25167	2.32149	0.884586	2.33157
SPEF2	1.14614	0.819658	0.482196	1.05282	0.929742	3.05845	-1.11541	0.916536
DNAI4	1.00584	1.02611	1.93537	0.637787	0.977048	1.54388	1.34402	1.13893
JAKMIP1	-2.00226	-0.295819	0.613441	0.900821	0.301711	2.47349	-0.115414	0.331573
FEZF2	1.37441	-0.518212	0.835833	2.37475	-0.0702581	0.736526	0.310465	0.171718
IMPACT	1.09944	-0.145485	-0.262014	0.639036	0.882744	0.752468	0.270137	1.20073
SDHAF4	1.09681	0.341611	0.308586	0.112945	1.16732	-0.000439573	0.00109992	0.0819594
TBRG1	1.18025	0.647597	0.409907	0.76652	0.462616	0.337977	0.0410904	0.844643
NRGN	-1.21745	-0.653371	-0.464562	-0.00489099	-1.08064	-0.772488	1.04505	0.0514654
CFAP210	1.19122	-0.295819	1.61344	-0.532138	-0.655221	1.73653	-1.11541	1.6535
MMP21	2.42624	-1.29582	0.613441	0.0528245	-2.65522	0.736526	-0.115414	0.331573
CNTNAP3B	-2.24618	-0.36982	0.0284782	0.374753	-2.65522	1.73653	-0.85238	-0.990355
L3MBTL4	1.12637	-0.295819	0.613441	0.0528245	0.460257	-0.263474	0.884586	0.331573
AK9	1.82246	0.341611	0.560973	0.603022	0.514704	0.206011	0.299623	0.161648
GRAMD2B	1.07575	0.420388	-0.0947932	-0.724783	-1.65522	-0.263474	-0.538025	-2.17977
CFAP70	1.41278	-0.295819	-0.123525	0.304363	1.80421	1.02603	-1.92277	-1.47578
GDF6	-1.12356	-0.295819	0.613441	-0.487744	-0.392186	-0.000439573	-0.427202	0.965445
MFSD14A	4.12014	-0.295819	-0.386559	-0.947175	-1.65522	0.736526	0.036589	-0.0309968
ST3GAL2	-1.10483	1.11922	-0.778877	-0.362213	0.207276	1.3495	0.036589	-2.21032
CACNA1D	-1.06721	-1.29582	0.613441	0.400748	-0.333293	0.151564	-0.115414	1.33157
TSC22D3	1.05885	0.867679	1.10648	1.97264	2.08174	1.45438	0.730297	1.23402
AP3S2	2.76762	0.704181	-0.193914	0.900821	0.308253	0.736526	0.884586	1.55397
DUSP2	-1.12984	-0.880782	-0.116202	-0.6146	-2.75476	-2.26347	-2.36519	-0.481341
TMSB15A	-1.89729	-1.29582	-0.971522	-0.1171	-1.07026	-0.263474	-0.115414	0.331573
RHBDL2	3.46806	-0.295819	0.0284782	0.0528245	-1.65522	0.736526	-0.404921	0.679497
IFNAR2	-1.21376	1.28914	-0.312559	-0.0346383	-2.02719	-0.263474	0.215792	-0.230306
STC1	1.07575	-0.295819	0.613441	-0.269104	-0.0702581	-0.263474	-1.00349	-2.94071
CELF3	2.53518	-0.295819	-0.386559	1.05282	0.219248	0.151564	-0.115414	-0.668427
CCDC107	-1.2873	-0.819381	-0.444976	-0.833965	-1.45086	-0.626044	0.0545109	-0.776803
ZNF233	2.36115	-0.295819	0.613441	0.900821	-1.07026	2.32149	2.69194	0.331573
CILP2	-1.40538	-0.929691	0.613441	-0.309746	-0.762136	0.321489	-1.11541	-1.66843
HSF2BP	2.85335	-0.295819	0.0284782	0.467862	0.929742	1.54388	-0.363342	0.941627
S100B	2.83063	0.704181	0.613441	0.0528245	-1.65522	0.736526	-1.11541	-0.668427
CLDND2	1.19676	-0.295819	-1.70849	0.342331	-0.333293	-0.585402	0.668857	-1.51642
C19orf47	-1.20458	-0.411297	0.145662	-0.541183	-0.530262	0.300427	0.0987107	0.442605
NACC1	-1.19692	-0.677454	-0.612119	-0.867005	-1.948	-1.20833	0.463093	-0.122635
ALKBH4	-1.00672	0.364694	-0.345917	-0.346783	-1.10317	-0.863867	1.05451	0.533207
RPL8	-1.04549	-0.120175	-0.323669	-0.592238	-0.836902	-0.849098	0.00333486	0.776962
FBXL13	1.59931	-0.295819	0.827566	0.467862	-1.65522	1.73653	-0.0266048	2.32008
RPL29	-1.13739	-0.754148	-0.971522	-1.20345	-2.31098	-1.52416	0.173792	0.267443
BEND5	1.71516	-0.295819	0.613441	0.467862	-0.0702581	-0.848436	0.884586	0.331573
KLHL21	-1.04624	-0.724663	0.221862	-0.898266	-0.360773	-0.765974	-0.649887	0.0486393
AK4	1.26797	-1.61775	-0.59301	0.178355	-1.13166	-1.01836	-0.963411	0.483576
HFM1	1.61764	-1.29582	0.613441	0.342331	1.60781	0.543881	-0.115414	0.331573
VANGL2	-1.14497	-1.88078	0.613441	-0.728995	-0.468807	-1.03286	-0.115414	0.331573
PUS10	1.09757	0.896826	-0.123525	0.576386	1.62681	1.80692	0.0614637	-0.419399
RFTN2	2.66071	-0.295819	0.613441	-0.139821	0.666707	0.736526	0.884586	-0.668427
DUSP19	1.03344	0.0261088	0.672334	1.33036	0.929742	0.115038	0.247156	-0.890819
DPPA2	2.66071	-0.295819	0.613441	0.637787	-0.655221	0.736526	-0.115414	0.331573
CCDC191	2.07575	1.87411	-0.386559	1.63779	0.956214	0.514134	0.714661	0.746611
HESX1	2.12014	-0.295819	0.613441	-0.532138	1.92974	-0.263474	-0.115414	0.331573
RPL9	-2.63045	-0.351314	-0.375912	-1.07888	-1.79692	-1.87116	-0.773946	-0.30131
KIAA1143	-1.74139	-0.125894	-0.778877	-0.334199	-0.432828	-0.641986	0.662193	-0.153854
ZC3H12A	-1.25356	-0.125894	-0.239002	-0.947175	-1.28325	-1.26347	-1.29789	-1.30427
ETNPPL	1.05066	-0.295819	-0.211473	-0.394634	-0.333293	0.736526	-0.115414	0.331573
CMYA5	2.39767	0.704181	-0.123525	1.63779	1.92974	0.321489	0.299623	-0.253389
HCN1	1.11652	0.375558	0.593812	-0.452411	-0.517717	-0.848436	1.34402	1.33157
IQUB	2.09367	0.704181	0.613441	0.538251	0.804211	1.73653	0.469548	1.6535
C8orf48	1.01435	-0.295819	0.613441	1.05282	-1.75476	-1.26347	0.14762	-0.990355
METTL2B	-1.11743	0.306845	-0.193914	-0.476285	-0.630973	-2.02429	-0.345712	0.182196
FXN	-1.03444	-0.103174	0.902947	-0.979597	-1.39649	-1.17036	6.31305e-05	-0.253389
MAMDC2	3.46806	-0.585326	0.227508	1.63779	-1.07026	0.736526	-0.115414	-0.668427
SSMEM1	3.46806	-0.295819	0.613441	0.0528245	0.344779	0.736526	0.884586	0.331573
NOXRED1	4.12014	-0.295819	0.613441	0.0528245	1.15213	0.736526	-1.11541	-0.668427
VDAC2	-1.26504	-0.00631267	-0.441842	-0.338287	0.522902	-0.410315	-0.158188	0.255011
ENOX2	1.29377	0.585536	-0.405418	0.634167	-0.384486	0.321489	0.478266	0.19407
DIPK1B	-1.0486	-1.03278	0.613441	-0.380686	-1.63066	-0.820691	-0.115414	0.331573
UBTD1	-1.15179	-0.164575	-1.10903	-0.849878	-2.47834	-1.09998	0.341793	-1.22914
BRD7	-1.0518	-0.518212	-0.895573	0.24547	-0.573921	0.0319819	0.370013	-0.09727
HPS6	-1.19606	-0.501494	-0.691904	-0.630702	-0.677941	-0.848436	0.128315	-0.961872
GABRB3	1.66071	-0.295819	-0.386559	0.830432	1.48228	-0.000439573	-0.157234	0.0602713
C11orf65	1.01826	-0.295819	-0.971522	1.05282	1.84728	0.414598	0.14762	-0.183
SERPINB8	-2.27789	0.341611	0.22755	0.0528245	-0.333293	1.73653	-0.939972	-0.386856
TRIM66	1.29148	1.20668	0.613441	1.58334	1.04522	0.736526	0.579731	-0.360304
ZNF606	1.00863	-0.295819	0.613441	0.173119	1.06099	0.514134	-0.700377	0.331573
BMERB1	1.59931	-0.543747	-0.439027	1.63779	-0.807224	1.73653	-0.493926	-0.198941
PRRX2	-1.92425	0.206681	2.61344	0.0528245	-2.65522	0.736526	1.46955	0.331573
NOD2	3.16321	-0.295819	0.350406	1.05282	-0.333293	-0.263474	-1.11541	-0.668427
IGF2	-1.87534	-0.579612	0.613441	-0.21021	0.00189166	1.51413	0.14762	-0.115886
ZNF668	-1.00914	0.350544	0.170922	-0.144212	-0.0869369	-0.189473	-0.180265	0.198818
RPL13	-1.36577	-0.848432	-0.571914	-0.75562	-1.69812	-1.1776	-0.331919	0.743317
NFKBID	-1.1217	-0.125894	-0.765071	-1.48323	-1.07026	-0.848436	-0.785265	-0.890819
CD320	-1.08789	-0.638707	-0.283641	-0.0623112	-1.27484	-0.583609	0.0482751	0.994679
NUDT8	-1.03375	-0.433323	0.0284782	-0.297673	-0.751081	-1.35863	0.344018	-0.00546169
RAB3IL1	-1.30453	-0.295819	-1.58819	0.445142	-1.04641	-0.456119	0.714661	1.26598
RPSA	-1.6327	0.131602	-0.46291	-0.833192	-0.0820353	-1.40303	-0.261043	1.10263
VASN	-1.22911	-0.149968	0.229633	-1.32569	-1.79272	-1.07083	-0.929858	-1.97628
FAM83B	1.29814	0.258116	0.571005	-0.503569	-1.33329	-0.0708289	0.884586	1.91654
DDIT4	2.16213	0.623369	1.78337	2.04027	2.4746	1.51007	1.36539	0.0312773
PTF1A	2.83063	-0.295819	0.613441	-0.947175	-1.65522	0.736526	-0.115414	0.331573
FEN1	-1.16574	-0.218038	-0.561164	-0.938763	0.428195	-0.692939	0.112995	-1.1329
GBX2	-1.06176	-0.295819	-0.234556	0.415395	-0.195789	-0.678511	1.46955	2.91654
KCTD19	1.03922	-0.295819	0.613441	0.0528245	-0.195789	0.151564	-0.115414	0.331573
CXXC4	1.26062	-0.880782	-0.608952	0.996241	-0.584831	1.58452	0.480689	0.190711
DDX19A	1.31349	1.28914	-0.123525	0.118413	1.20276	-1.17036	0.453952	0.769694
PXDC1	1.47785	0.382253	0.0387465	-2.03464	-0.622799	0.251099	-0.681011	-1.32329
SLC25A6	-1.3048	-0.756928	-0.911438	-1.19589	-1.0977	-1.78521	-0.367407	0.39322
PRELID1	-1.23203	-0.497453	-0.887864	-0.203599	-1.10177	-1.15244	0.523078	0.382712
ZRSR2	1.07575	0.896826	-0.00126913	0.237249	1.12088	0.514134	-0.0933878	1.90912
GPRIN1	-1.04392	-0.636856	0.042284	-0.665763	0.162403	-0.301948	0.144453	-1.03371
UMOD	4.24567	-0.295819	0.613441	0.0528245	-1.65522	-0.263474	-0.115414	0.331573
CT55	2.46806	-0.295819	0.613441	0.0528245	-0.655221	0.736526	-0.115414	0.331573
GSX1	2.19122	0.289143	0.0284782	-0.947175	-1.65522	0.736526	-0.115414	0.331573
