geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
PGLYRP2	NA	NA	2.2799	3.00516	0.352049	-1.56483	-0.0401867	-0.73824
CELF5	NA	NA	2.81875	3.33803	0.615083	1.91281	-0.625149	0.484152
DBF4B	-1.17692007345812	0.409511527829456	0.148149	0.51487	-1.55484	-1.95226	1.09732	-0.95642
FMNL3	0.51100931074734	0.450859171111922	-0.564828	0.327621	-0.200492	-1.48277	-1.46903	-0.218462
RACGAP1	-0.121027429916268	0.397610831231128	0.325642	0.229629	-0.798147	-1.6987	-0.383153	-0.0941619
SYCE2	-1.07486709570535	NA	1.78339	2.01852	0.673977	-1.31071	-0.0401867	1.48415
TNFSF13	-0.493047034269631	0.324322915713649	2.31026	2.86748	1.61508	1.77021	-1.62515	0.484152
SNRNP25	0.0740172573665168	0.791953992166643	1.25159	0.865694	-0.478026	-1.16084	-0.110576	-0.515848
CCNF	-0.474324204736733	0.067446905501474	-0.0634262	-0.86461	-0.361227	-1.58308	-0.764312	-0.963307
PAQR4	-0.378590676490755	0.27653031819092	1.11727	-0.302586	0.377584	-1.25408	-2.21011	-0.238314
ZG16B	NA	NA	2.5716	2.7765	0.414171	2.05043	-0.625149	-0.703475
ASRGL1	NA	NA	0.0260893	1.13748	0.352049	-1.16566	-3.62515	0.862664
LBHD1	-0.614276677768161	0.36118973830469	1.1082	0.425956	-0.0894607	1.44006	1.18221	0.484152
KLHL21	0.645100715670196	0.371335594668479	0.910971	1.14399	0.221741	1.08522	2.78366	1.17782
ZSWIM5	0.973489320768035	NA	1.53601	1.57278	-0.145729	1.5869	2.07529	-0.323203
SYNC	0.0160966174111168	0.814292638114104	-0.481935	0.12821	-0.384917	-1.7458	-0.642324	-0.515848
WNT4	NA	NA	2.40176	3.14971	0.615083	-1.1449	0.959813	0.484152
FAAP20	0.0804128861107433	0.336520588678289	0.306372	0.377853	0.47758	1.12015	0.728488	0.0691148
MEGF6	-0.803753792599765	0.628909691602688	-0.482638	0.442977	-0.636455	-1.3422	-1.06572	-1.94881
FAM102B	-0.951727776694775	0.882825554070813	0.330584	0.466827	-0.138277	-1.36729	0.197973	0.297739
GBP2	-0.742690972411532	0.367064184359074	0.926078	1.25714	-0.342481	1.31078	-1.54269	-0.930885
GBP4	NA	NA	2.94815	3.22371	-0.384917	-1.68922	-0.0401867	-0.837776
ANTXR2	0.520501253126723	0.127681654829469	1.53442	1.96497	0.937011	1.49069	-0.784908	-0.40666
LMOD1	NA	NA	2.35282	3.04961	0.615083	-3.07511	-3.80269	-0.515848
ELF3	NA	0.22573520236608	-0.616667	0.284089	-0.132151	1.47161	-4.41771	-1.10081
STK36	-0.173886589661284	0.341466221069395	0.513671	0.328677	0.752587	1.48356	0.803694	0.0856029
CIP2A	0.267407291342133	0.592239396202241	0.459344	0.490084	0.0573057	-1.35271	-1.10234	-1.6063
SGO2	0.334589868101494	0.0485135548008333	0.272735	0.654977	-0.238075	-2.01871	-1.39298	-0.807614
SERPINI1	0.251037189582517	0.769580005303562	0.192947	0.687537	0.352049	1.26515	-0.625149	0.194646
KIF15	-0.241222840411848	0.949992751842495	0.242411	0.992642	-0.497881	-2.4162	-0.524455	-0.390317
SAP30	0.554882892709937	0.331695618641019	0.28393	0.197697	-0.743371	-1.14798	0.09395	-0.223667
GASK1B	0.447980938828333	0.881666452260701	2.92723	3.00559	0.74835	1.46921	-1.62515	1.48415
RANBP3L	NA	NA	2.59827	2.55087	-0.384917	-2.06773	-1.62515	0.484152
STARD4	0.0529107651896608	0.581258399115784	0.651784	0.162988	0.615083	-1.7458	-2.4325	-0.603311
SAP30L	-0.0664562099690714	0.454182146602569	1.03254	0.329081	-0.310916	-1.17465	0.660253	-1.03042
BMPER	NA	NA	1.282	1.89279	0.183744	-2.19737	1.68404	0.121582
STEAP1	-0.0572913400550573	0.0256929575316264	1.96782	2.4754	-0.384917	3.23757	0.267936	0.30358
ORC5	0.300273985601257	0.424306966973833	1.08979	0.459679	-0.217566	1.09214	0.696779	0.346649
SLC25A32	0.396714103176566	0.419662449523316	0.283923	-0.0363334	-0.359826	1.21767	2.32744	1.13623
MELK	0.342641952404883	0.0213717356868908	-0.284	0.331178	-0.288163	-1.61082	-1.01419	-0.0612819
ARMC3	NA	NA	2.05214	2.59739	0.615083	1.04774	-0.0401867	0.162224
TMEM63C	0.758508404919673	0.428653551553645	1.54546	2.08986	-0.25165	-1.5048	-1.62515	0.484152
ENOX2	0.122168443502744	0.0457843239328676	-0.130721	1.37557	-0.43328	-1.59611	-0.487646	-1.25281
TMEM52B	NA	NA	1.31958	1.90292	-0.384917	-1.13283	-1.62515	0.484152
ARHGEF40	0.206613255554034	0.830650850752358	0.30666	1.34126	1.08901	-1.06188	-0.940245	-1.59677
E2F7	0.325350390667982	0.996800819496621	0.560156	0.642894	-0.114827	-1.76817	1.00367	-0.0140986
AMOTL1	0.227794214524081	0.120190026839047	-0.40677	0.507457	-0.515387	1.0071	0.147357	-0.0668629
HTRA1	-0.382080583100916	0.845950350683383	-0.205386	-0.690586	0.690851	-1.46245	-1.15001	-0.945159
ADAMTS15	0.266717607312267	0.966873870721502	1.9208	2.1915	0.615083	-1.67662	-1.39068	-2.6067
TRMT61A	-0.179944397918204	0.860064028795611	0.862542	1.09971	-0.197831	1.82877	2.38723	1.05885
GABRB3	NA	NA	3.10074	3.36082	0.352049	1.01973	-0.625149	2.06911
NUDT13	1.14180329626182	0.0898024916090242	1.65849	2.18201	-0.121882	1.60574	-0.625149	1.48415
CYB5R2	NA	0.692827903819881	2.83388	3.62059	-0.384917	-1.12629	-0.220759	0.226355
CRABP1	NA	NA	2.85008	3.3199	-0.914536	-2.38966	-1.94708	1.06911
TRIM66	-1.66677526361459	0.351383738295418	1.15553	2.23804	0.496439	1.23134	1.28174	0.484152
CDYL2	0.886561121176046	0.104828868474647	1.16919	1.02121	-0.269439	1.47598	0.111816	1.27265
CENPN	0.0925138613589132	0.253909887549582	0.740654	0.846468	-0.526272	-1.21792	1.34202	0.754604
ATP23	0.0578089355824514	0.950921731172496	0.516173	0.941169	-0.232914	-1.20636	-0.262579	0.221118
MTMR10	-0.0120809454730828	0.607394291345551	1.29334	1.53795	0.993595	-1.20128	0.232832	0.484152
B4GALNT2	NA	NA	2.52904	3.13811	0.200046	-1.07511	-0.625149	-0.10081
KATNAL2	-0.555324365450414	NA	2.04809	2.4541	-1.38492	-2.66846	-1.62515	1.48415
RRM1	0.385894987894535	0.00730113887216283	0.473238	0.48469	0.136949	-1.29972	-0.420085	0.447742
VKORC1	NA	NA	2.32665	2.32755	-1.12188	2.63271	1.28174	1.06911
TPM4	0.0468141781905545	0.888817409985741	0.68192	0.38432	0.382507	1.13021	-0.320521	-0.187277
GPD1	NA	NA	2.22406	3.2679	0.615083	1.63271	-1.62515	-0.515848
C19orf33	-0.422631831157629	0.546005898573668	0.635811	0.314071	-0.870343	-1.11732	-1.62515	-0.263784
SEMA6B	4.47903833643648	0.727072861191842	0.785342	1.6351	-0.0629885	-2.24994	-1.36211	0.0942057
WDR81	-0.834324747754181	0.735906932975181	0.127383	-0.188855	-0.224452	1.0759	0.767168	0.172208
SRR	-0.184291460192906	0.775935636723316	1.70161	0.392527	0.140174	-1.49749	0.696779	0.484152
ACER1	NA	NA	2.5567	3.01804	-0.384917	-1.14798	-0.625149	0.0691148
NUDT8	0.346816308091781	0.351184537044352	0.775652	1.27116	0.837476	-1.39586	-2.32559	-2.68577
TK1	0.215573288756581	0.667413140714376	1.14481	0.730792	-0.407781	-1.71852	-0.734221	-0.287133
SDHAF2	0.262231355059706	0.624656437430156	0.899179	0.908557	-0.969879	1.88063	1.95981	2.48415
BEST1	NA	NA	2.94627	3.50931	-0.747487	4.28806	1.69678	0.484152
PBK	0.133680896644138	0.27635543156987	0.476901	-0.622076	-0.770207	-2.64954	-0.569251	-0.653351
ACOX2	-0.194001608017676	0.832395899421897	1.51391	2.09521	-1.25939	-1.57011	-2.21011	-1.0077
MFSD2A	0.0470028294392915	0.818543648405848	-0.454879	0.0979581	-0.214992	-1.85272	0.725348	-1.8734
ING5	-0.178671660504256	0.384246865300704	1.24911	1.25461	0.363899	1.34583	-0.180364	-0.363845
HR	0.87413025554935	0.950394074356469	-1.21825	-0.623289	0.41155	-1.06362	-0.0401867	1.22112
LGI3	NA	NA	2.47782	2.92873	-0.384917	-3.06773	-0.625149	0.484152
COL3A1	NA	NA	-0.83136	0.0281735	-0.22524	2.12287	-3.88113	0.876628
LDLRAD4	NA	NA	1.78818	0.964247	0.200046	-2.03026	-1.62515	-0.515848
LRP1B	NA	NA	0.678596	1.4155	0.00425881	2.14728	-0.712612	1.06911
ZBTB49	0.224514841353229	0.994193297326531	0.62636	1.12414	0.112583	1.68333	0.737421	0.136229
TMEM150A	-0.159034470982844	0.487166676276149	1.6569	1.5675	0.26716	1.1891	-0.384141	0.846722
CPT1C	-3.91601985652661	0.825587707908859	1.85622	1.26139	-0.384917	-1.19042	0.111816	-1.62018
MUC15	NA	NA	2.83519	3.27064	1.03012	2.09214	-2.79507	0.484152
CKAP2L	0.335163764309009	0.157393702361038	0.85719	1.633	-0.655771	-2.64342	0.0818741	0.80333
BUB1	0.0948364731645204	0.820312239453436	0.35471	0.686834	-0.677326	-2.68192	-0.700251	-0.909681
TM4SF1	-0.540408651194705	0.367116674661337	1.0174	0.163057	0.615083	-1.95226	-1.60626	-1.22246
ZFPM2	NA	NA	1.29474	1.85769	-0.384917	-1.18929	-1.77715	-0.975279
ALCAM	-0.120146329203567	0.0774644862135323	0.00916279	0.209904	-0.338341	1.60395	-0.574284	-0.545646
RNF150	0.985051812483527	NA	1.13591	2.07426	1.61508	2.09214	-2.82155	0.484152
CDK1	0.0957220254765398	0.437813920844718	0.268725	-0.000347931	-0.0325604	-2.23688	0.212121	0.00472418
PRDM10	0.691485700285171	0.979982076357908	0.626313	0.515247	0.0871518	-1.06167	-0.908942	0.267341
KRT4	-1.30161006173979	0.932677527098815	3.08558	3.06154	-0.384917	3.44006	-5.08458	2.06911
ARL6IP1	-0.470214132484041	0.537612944806943	0.165796	-0.0457153	-0.242898	-1.81937	-0.151218	-1.0337
BFSP2	NA	NA	2.63931	3.41356	1.73056	-2.07511	-0.625149	0.484152
LSM3	-0.419183418874068	0.0135382706932765	-0.54861	-0.184905	-0.609883	-1.10426	0.924189	-0.477374
PAQR8	-1.20381495701587	0.0373636697023494	1.85441	2.36482	0.508168	-1.20379	-0.75068	-2.17881
SHCBP1	-0.290074628666703	0.661019636929143	-0.258738	0.372439	-0.560436	-1.90242	-1.57598	-0.109322
ESCO2	0.444234697628403	0.133424741758784	0.36636	0.541189	0.212019	-1.64978	-0.410645	1.37397
KSR2	NA	NA	2.69793	3.65689	0.46308	2.04774	-0.625149	-0.515848
ZBTB26	-0.401175165960196	0.658071261711304	2.0201	1.87422	0.730561	1.28478	-0.303221	1.22112
LRRC8D	-0.353965526320476	0.843310605820851	0.610202	0.122267	-0.406831	1.8244	-1.51267	-0.314935
ENC1	0.749699062820918	0.523832774682158	1.68337	1.43489	0.693086	1.29567	0.724229	0.825189
MBOAT1	-0.787444880713333	0.717410627518178	0.567504	1.40824	-0.609132	-1.7847	-1.01747	-0.441847
TP53RK	0.316088110679605	0.277042584089972	1.04606	0.935295	0.742839	1.10219	2.21055	0.964778
STARD5	0.639240885382421	0.487027805992775	1.98512	2.72602	0.155652	-1.71779	0.374851	0.484152
FUT9	NA	NA	2.70051	3.26489	0.000108309	3.80263	-2.21011	1.48415
CARNS1	NA	NA	2.62356	2.93662	-1.38492	-3.17465	1.69678	0.484152
NIPAL4	-0.521991588882137	0.6913790127097	2.38278	2.65366	-0.384917	-1.48928	-0.625149	-1.10081
ZNF596	1.18648122185888	0.0389133351018323	2.76543	3.07925	-0.204344	1.63271	1.28174	1.48415
NBEA	0.0579429691124976	0.00695899591027572	0.22815	0.513556	0.958288	1.21767	0.0752905	0.0691148
COQ2	-0.0636041867970521	0.572395243494731	0.861515	1.17423	-0.376199	-1.14939	-1.51267	-0.317908
MFSD4B	-0.103081846782582	0.338609124070079	1.22644	1.75194	0.40516	1.30482	0.21731	-0.264309
RNF26	-0.632229773478754	0.924288931737065	-0.647217	-0.859777	-0.103735	-1.06146	-0.847542	-0.427975
CSPG4	NA	NA	1.90394	2.59149	-0.384917	-1.50222	-2.53967	-2.6115
SUSD5	-0.135466088196663	0.996433452434271	0.441738	1.12682	-0.384917	1.45213	-1.35097	-0.414919
C16orf91	0.0752954418218804	0.733072155040302	1.40206	0.710192	-0.942134	1.08727	1.09922	0.671779
CNTNAP2	-2.93032547032342	NA	1.99005	2.10037	-0.384917	1.01973	-0.625149	0.484152
IQCK	0.0269349078381484	0.887137759476865	0.75443	1.96792	0.633005	1.08839	1.22285	-0.653351
RESF1	0.587581975019006	0.426119616236502	0.102173	1.33981	0.185575	1.41221	0.195881	0.44351
FGFBP3	NA	NA	0.543045	1.47541	-1.03699	1.73962	-0.0401867	-0.878418
THAP6	-0.0364500348255829	0.349948234165013	1.00996	0.542794	0.0439267	1.1151	1.76717	1.41015
PDZK1	NA	NA	2.96821	3.65883	0.529354	-1.50722	0.959813	1.48415
PPM1E	NA	NA	2.1745	2.60631	-0.216543	1.8551	-1.4325	0.577262
CKAP5	0.345841303261252	0.00743167510904092	0.278383	0.584872	0.316786	-1.17655	-0.633711	1.32105
SCUBE2	NA	NA	2.42162	3.11769	0.820491	1.07128	-0.625149	1.65408
EIF4E1B	NA	NA	2.95659	3.49006	-0.384917	-2.36729	-0.625149	1.48415
SFN	-0.329426046169176	0.484787964984661	0.66241	0.11863	0.268433	-1.11524	-0.725178	0.0439752
ATAD5	-0.539758257280464	0.813460276903584	-0.252738	0.142632	0.453332	-1.11384	-0.455224	1.10564
WDR25	0.762157517021059	0.865377347746535	0.853206	1.25197	0.0231681	1.21767	1.4307	0.396689
DCAF4L2	NA	NA	2.68247	3.32218	1.61508	1.63271	-0.625149	0.484152
MAGEB6	NA	NA	2.64587	2.94508	0.937011	3.33315	-0.625149	0.484152
ZDHHC13	-0.117281505699563	0.387025031358214	-0.259566	1.20888	0.165898	-1.2065	-0.957725	-1.16792
DSCAML1	NA	NA	2.12714	2.50864	-0.384917	-2.08976	-2.21011	1.48415
SAMD9L	-0.00552700242730898	0.335914114385057	1.95682	2.14621	0.615083	1.34891	-0.828683	-0.159704
SAMD12	0.39945435794994	0.297215856461356	0.828045	2.05774	-0.162524	1.29167	1.69678	2.35862
HASPIN	0.114147198156493	0.259931044505633	0.517192	0.730826	-0.577562	-1.21057	0.245216	0.716515
NAALADL2	NA	NA	2.49489	2.82435	0.385602	1.86633	-0.12765	0.89919
ZNF620	-0.774548252591918	0.5041986223588	1.14086	0.20043	-0.238075	1.14421	0.374851	0.931611
ALS2CL	-0.727874168457129	0.945118877331721	1.82281	2.60821	0.0625424	-1.48277	-3.21011	-0.466938
C2orf69	-0.156559194843425	0.328126368762961	0.441892	0.533524	0.211186	-1.10426	0.0422755	-0.0352219
LCORL	0.210052551903266	0.696150412836285	1.35685	0.359773	0.00114181	-1.21974	0.374851	0.0691148
CA8	NA	NA	2.83319	3.58383	0.615083	-1.57786	1.18221	0.654077
ZNF552	-1.88010771660453	0.273052161120645	0.452732	0.622736	0.565756	1.03583	0.222848	0.583688
APOBEC3B	0.408584038884276	0.97716851217454	0.967113	0.972268	-0.713539	-2.48277	-1.07702	-0.42027
TIGD5	-0.479256612707201	0.518401213682794	0.368381	0.611456	0.530194	1.1336	0.467297	-0.252813
FIZ1	0.23177703771655	0.39275551371222	0.528844	0.335647	0.178984	1.1829	0.852898	1.13623
MB21D2	0.261836590531631	0.282476872106443	0.601492	0.973105	0.876043	1.09505	0.593031	0.0691148
SSTR2	NA	NA	2.74026	2.96389	1.20005	-1.88187	-0.625149	-0.515848
ZNF594	NA	NA	0.559694	1.11133	1.20005	1.09214	0.267936	0.484152
SLC36A4	-0.316239203349738	0.203941770343401	-0.917182	-0.768553	0.200046	-1.04537	-0.914656	-0.975279
ZDHHC20	-0.461754294750528	0.107988603548712	0.56126	-0.0527775	-0.161113	-1.24573	-0.713958	-0.645131
ZFP3	NA	NA	2.08119	2.78321	0.682198	2.6771	-0.625149	0.484152
GPR137C	0.556555067767951	0.864596323918499	2.14956	2.43065	0.225137	-2.58969	0.753362	-0.281382
F2R	0.362886979309397	0.327230435969259	-0.317564	0.702864	0.615083	-1.02265	-0.76563	-1.7078
DHTKD1	0.0181964009136375	0.602748911148629	0.902699	1.39066	-0.645056	-1.39077	0.430133	0.306365
RELL1	-0.0948362734606849	0.187977267459336	1.23006	1.06733	-0.372742	-1.46683	0.563512	-1.28003
SLC2A4	NA	NA	2.28199	3.19174	-0.684477	-1.33077	-1.21011	-0.10081
IDH2	-0.0142309378351145	0.255405629138876	0.424077	0.838964	-0.0250207	-1.0478	-2.44199	0.646424
GET1	-0.679282529013001	0.747130948372404	-0.269411	-0.403347	-0.101124	-1.36729	-1.62515	-0.10081
PGBD4	-3.3151483205917	0.477449863288553	1.24663	2.53371	-0.384917	1.91811	0.374851	2.06911
KPNA2	-0.315612503035153	0.365617401780801	-0.936175	-0.335562	-0.440576	-1.78962	-0.467489	-0.344479
BGN	NA	NA	2.73732	3.2484	-1.96988	2.35517	-0.643553	0.484152
EPGN	-0.414495353866595	0.0339510957803033	3.31215	3.36437	-0.384917	3.44006	-0.625149	0.484152
TSPAN10	-0.176438120259001	0.25107141332198	1.53198	0.451815	-0.384917	1.5396	-0.473146	-0.515848
TSKU	-0.551273801245299	0.00225398092874148	0.0461437	0.47214	-0.0773847	1.69374	-0.798481	-0.995016
GAS6	-0.676664721579343	0.0191562275637275	0.144474	-1.08263	0.0301209	-1.38683	-0.0231132	-1.35673
NEB	NA	NA	1.85103	1.75195	1.20005	1.93227	0.959813	0.484152
FANCF	-0.210096988600303	0.153067896150127	0.731715	1.67878	0.275597	1.02098	-0.262579	0.17603
CHEK2	0.514544097373676	0.0898381605981878	0.134166	-0.127311	-0.378519	-1.0927	-0.502292	0.545553
TMPRSS2	NA	NA	2.58228	3.50545	-0.104809	-1.35219	-3.08458	1.06911
EIF3C	NA	0.84115843010566	1.16567	1.67	0.615083	1.79872	-2.01217	0.484152
ACTRT3	-0.40962648696339	0.413124351796935	0.264423	0.177827	0.702546	1.17328	0.374851	0.89919
KNTC1	0.508927744711117	0.0959137287213523	0.463967	0.875045	0.428085	-1.26653	-1.34434	-0.388736
TMEM255B	0.363512843335005	0.57453655052693	2.74782	3.19357	0.0301209	-2.17465	0.357573	-0.228566
SLITRK6	-0.204284142463511	0.248042282731034	2.84701	3.27622	-0.602716	2.25889	-0.924709	0.484152
STING1	-0.126558638636286	0.052558715722485	0.889103	1.25188	0.293155	1.21767	-0.874509	-0.928108
KCNH7	NA	NA	2.65024	3.16473	-2.70684	1.88063	-0.625149	0.484152
CDCA2	-0.353254100099414	0.908313982024326	0.0320927	0.678187	-0.473048	-2.33611	-0.683155	-0.398808
WT1	-0.326620555378059	0.567308137130278	3.2606	3.27705	0.615083	-1.70969	0.637885	1.80608
ROBO2	NA	NA	0.519777	2.64156	-0.384917	1.39221	-2.36483	0.484152
PPIL6	-0.883712383399472	NA	2.78183	3.45636	0.422438	1.32458	1.18221	0.484152
KIAA0825	0.510660160459035	0.570570266425112	0.734309	0.562141	0.0301209	1.71071	-1.04019	-0.515848
CDNF	NA	NA	2.28923	2.78433	-0.799954	2.44006	0.696779	1.06911
GAS2L1	-0.931598717283414	0.00411312878722422	-0.377537	-1.64191	0.541083	-1.38966	0.105244	-1.0881
TNFAIP8L1	-0.287556297620702	0.128998223497586	1.02435	2.14665	-1.84435	-2.95226	-0.262579	-2.10081
OLFML2A	NA	NA	0.832141	0.203142	0.141152	-1.83311	0.214386	-2.1661
PMEL	0.219308190899425	0.847739992056653	2.08268	1.7288	0.689084	-1.61435	-0.625149	1.31423
PTCH1	0.445255616431918	0.876208008311014	1.1585	0.568701	-0.844348	1.57131	1.15246	-0.433386
POLR3C	0.610521612457585	0.12402617436372	1.11265	0.993174	0.117831	1.20921	0.174981	1.2135
NAP1L2	NA	NA	0.924168	1.50152	0.714619	1.88063	-0.625149	-1.10081
VSIG10L	-0.108254065416906	NA	0.803779	-0.738789	0.807728	-2.20653	-0.210112	1.02472
SELENOV	NA	NA	2.8045	3.25746	-0.384917	1.92816	-0.625149	-0.515848
ERCC6L	-0.52203206854221	0.392007980101974	-0.838601	-0.0574337	0.33129	-1.59137	-1.96075	0.484152
TMEM17	-0.550876401367941	0.963254058240184	2.71958	2.27155	0.352049	1.36967	0.374851	-0.515848
TNFRSF18	NA	NA	2.14802	2.4058	-0.259386	-1.34457	0.959813	1.22112
C1QL4	NA	NA	1.1219	1.90293	0.937011	-2.77668	-1.84754	0.484152
TCEA1	-0.328126383132459	0.450747314203243	-0.798208	-0.399298	-0.14509	1.25534	0.523714	0.339762
WNT7B	-0.81964279632181	0.0999804207426188	1.43506	1.85362	-0.647951	-1.58029	-0.861849	-1.81541
TMPPE	-0.142760147702934	0.636845901934449	0.998804	0.968453	-0.352495	1.36018	0.792994	-0.0388006
PRKAR1B	-0.168539873160487	0.645831859538251	0.52255	0.347165	0.409335	1.90417	0.912508	-0.712245
CENPP	-0.322942103491547	0.823731577381005	0.41273	0.935814	-0.445038	-1.32665	-0.558035	0.525972
H2AX	-0.2775309779084	0.200306443012938	0.938611	-0.222426	-0.871431	-1.67477	0.485079	0.750972
NANOS1	0.413425598807084	0.445474220981376	1.85797	2.191	-0.0629885	2.14728	-0.210112	-0.216287
C9orf152	NA	NA	2.89192	3.14789	-0.398722	1.32628	-1.04019	1.06911
TMEM120A	0.0112731231248102	0.8153688107274	0.203581	-0.411307	-0.0773438	-1.41191	-1.51459	-1.07224
S100A13	0.0695553828689343	0.0914831457639395	0.244965	-0.529751	-0.402839	-1.11607	0.664836	0.838436
DCAF8L2	NA	NA	2.87331	3.2682	-0.719336	1.53317	-1.62515	0.484152
FOXR2	NA	NA	2.77073	3.03791	-0.384917	1.02265	-0.625149	1.48415
SERPINA3	0.10329199406934	0.00385369476287336	2.55823	3.1815	0.53087	2.88063	-0.537686	1.62166
S100A4	0.092775390164293	0.107447549105202	0.253488	-1.00876	0.837476	-1.04165	-1.30633	-0.899858
PLEKHG4	0.855867588418628	0.616263196113019	-0.0400058	-0.10614	-0.510448	1.17428	0.0197558	-1.88607
CD55	0.395200530513289	3.24425409597598e-05	0.268785	0.194818	-0.160719	1.26693	0.475545	-0.974335
ZNF605	-0.384010715489902	0.382425464904176	1.15871	0.701625	0.41345	1.13459	0.374851	-0.73824
SULF2	-0.504297604894205	0.848985457497585	-0.24692	0.212295	0.0980452	1.4807	-1.89524	0.314227
WNK3	NA	NA	1.955	2.78262	-0.384917	-2.27418	-3.21011	0.825189
ZNF502	-0.103961749290057	NA	2.53286	3.39216	-0.384917	1.80263	-1.21011	3.57162
TTC30B	-1.04952746754619	0.425734493464797	2.05807	1.51993	0.0301209	1.04036	-0.914656	-0.363845
CLPSL2	NA	NA	3.3506	3.2151	-0.384917	-1.36729	-0.625149	0.484152
ARID5A	-0.802641207832272	0.642974526956659	0.625584	0.758728	0.200046	1.79025	0.340085	1.29151
SCN8A	NA	NA	1.97393	3.01985	-0.384917	-1.53722	-0.362115	2.48415
HCAR1	NA	NA	2.40703	3.49159	-0.923337	-1.247	-2.21011	0.484152
SLC39A10	-0.496888412580423	0.512692174907133	-0.298334	-0.779694	0.399046	-1.08379	-0.521313	-0.797741
NEK5	NA	NA	2.81646	3.55312	1.20005	1.50718	-0.625149	-1.10081
KANK2	0.235187405967969	0.320517686428945	0.444535	0.573517	0.979958	-1.05066	-1.34783	0.0442401
ZNF165	-0.579294923924009	0.257205433753563	0.734436	1.67671	-0.946796	-1.10753	-1.11058	0.747187
BLM	-0.171474900667296	0.736956538458614	0.363548	1.19003	0.262412	-1.3606	-0.799179	2.03164
TTC30A	-2.46374644421445	0.548126263491696	1.00372	2.07508	-0.484452	1.32458	-1.13972	-0.631325
ZNF273	-0.758692380323097	0.626696391094167	1.79414	0.952803	0.10051	-1.68922	2.07529	0.484152
HMGN5	-0.0230404342096428	0.805699406917645	0.212251	-0.112403	-0.9532	-1.85456	-1.4325	-0.560242
ZNF334	NA	0.828534583456277	2.64907	2.83932	-0.384917	3.80263	-0.625149	0.484152
HLA-DRB5	NA	NA	2.83426	3.22253	0.10051	-2.53722	-0.625149	-0.515848
CCDC69	-0.347589108023166	0.616719500741973	2.7392	2.96035	0.200046	-2.17465	-1.62515	-0.00127457
MAGEA1	NA	NA	-0.856849	0.30723	0.200046	1.45668	-0.493905	0.484152
ABCA4	NA	NA	2.09835	1.65415	0.615083	2.09214	-0.947077	-0.10081
MT-CO2	-0.77744616081644	0.600341256272949	0.861258	0.812808	-0.1976	2.05417	-2.26328	-0.871374
TOGARAM1	0.19767582624971	0.510224154221331	0.381189	0.00407539	0.561044	1.80779	0.770779	0.599629
MT-ND2	-0.674652620266957	0.707005001343321	-0.314331	0.834875	0.158291	2.35946	-2.13796	-1.32908
MT-ND5	-1.16181251441481	0.526623595897666	-0.084682	0.418702	-0.0367409	2.30468	-2.38084	-1.39537
MT-CO1	-0.949389811082902	0.562768385111083	0.55889	1.25369	0.242545	2.11519	-2.41044	-1.27063
HMGN2	-0.423395525599706	0.0147949529953646	0.550165	0.05575	-0.774649	-1.2337	0.978395	-0.177567
MT-ND3	-0.600144903409251	0.991940518058944	0.00501479	0.907232	0.14372	1.81411	-2.36916	-0.718769
MT-ND4	-0.763753470729032	0.579340861175613	-0.376297	-0.187435	0.660758	2.80628	-2.44564	-0.810983
MT-ND1	-0.720026461122854	0.73399385187277	0.178733	0.893734	0.203048	2.96086	-2.20591	-0.923374
SHISA4	0.353771388603357	0.613529654507026	1.41888	1.85869	-1.52242	-1.33077	-0.292574	-1.28138
MT-ATP6	-1.0055168578569	0.493425432539939	-0.310925	0.493519	NA	2.12196	-3.60345	-1.83778
PRC1	-0.140276535045906	0.371406014964848	0.118949	0.298603	NA	-2.10969	-1.10168	-0.210855
MAP3K3	-0.0801413855381821	0.156293884775308	0.293131	-1.08945	NA	-1.48277	0.932846	0.194646
CCDC167	0.0379789472758258	0.335765903129699	-0.0343593	-0.564854	NA	-1.14027	-0.303221	0.484152
MT-CO3	-0.956331603294486	0.691206319058019	1.02109	1.19869	NA	2.43375	-2.53244	-1.26457
L3MBTL3	-0.914133821102089	0.432681357125635	0.197135	0.899653	NA	-1.01418	0.40342	1.22112
RAET1G	-0.351213218705514	0.988852407894468	1.25061	1.77082	NA	-1.6568	0.0529227	-0.167924
CENPW	-0.326196542025005	0.35077842784388	0.33833	-0.960983	NA	-1.84122	0.0973168	-0.263082
INPP5B	-0.0967176317312521	0.87426985215688	1.06034	1.26293	NA	-1.55994	0.331782	-0.27484
ERICH2	0.593135326427733	0.582461065445405	2.81667	3.35355	NA	1.61409	1.54478	0.825189
ODAD4	NA	NA	1.62672	1.72218	NA	1.06155	-0.303221	0.484152
PCDHA5	NA	NA	2.30407	3.16575	NA	1.18019	-1.62515	0.484152
SPIRE2	2.75448642462127	NA	-0.559014	0.102182	NA	-1.02849	0.0853442	-0.615383
DENND6B	0.0377768306680612	0.520138575899592	1.64901	2.14359	NA	1.32237	-0.139722	0.484152
GPX3	NA	NA	2.95321	3.34927	NA	-1.02895	-1.4325	-0.943269
IGHE	NA	NA	2.77314	3.26288	NA	-3.17465	-0.625149	0.484152
RTL8B	0.120594403290584	0.10166825225847	0.391054	-0.311008	NA	1.0071	-0.732064	0.194646
MT-ND4L	-0.402777366621791	0.766514585035782	-0.387217	0.801068	NA	2.97276	-1.87026	-0.783781
